anno,evento,date,weekday,celebrazione,id_celebrazione,ciclo_domenicale,id_liturgia
2021,Madonna di Lourdes,2021-02-11,Thursday,,,B,-B
2021,Cattedra di San Pietro Apostolo,2021-02-22,Monday,,,B,-B
2021,Mercoledì delle ceneri,2021-02-17,Wednesday,,,B,-B
2021,Solennità di San Giuseppe,2021-03-19,Friday,,,B,-B
2021,Festa dell'Annunciazione,2021-03-25,Thursday,,,B,-B
2021,Lunedì della settimana Santa,2021-03-29,Monday,,,B,-B
2021,Martedì della settimana Santa,2021-03-30,Tuesday,,,B,-B
2021,Mercoledì della settimana Santa,2021-03-31,Wednesday,,,B,-B
2021,Inizio Novena alla Divina Misericordia,2021-04-02,Friday,,,B,-B
2021,Sabato Santo,2021-04-03,Saturday,,,B,-B
2021,Lunedì dell'Angelo,2021-04-05,Monday,,,B,-B
2021,San Giuseppe Lavoratore,2021-05-01,Saturday,,,B,-B
2021,Visitazione della Beata Vergine Maria,2021-05-31,Monday,,,B,-B
2021,Inizio Novena di Pentecoste,2021-05-14,Friday,,,B,-B
2021,Beata Vergine Maria del Monte Carmelo,2021-07-16,Friday,,,B,-B
2021,San Giacomo,2021-07-25,Sunday,,,B,-B
2021,Natività della Beata Vergine Maria,2021-09-08,Wednesday,,,B,-B
2021,Santissimo nome di Maria,2021-09-12,Sunday,,,B,-B
2021,Madonna del Rosario,2021-10-07,Thursday,,,B,-B
2021,Inizio Novena dei morti,2021-10-24,Sunday,,,B,-B
2021,Presentazione della Beata Vergine Maria,2021-11-21,Sunday,,,B,-B
2021,Santa Cecilia patrona musica,2021-11-22,Monday,,,B,-B
2021,Inizio Novena all'immacolata,2021-11-29,Monday,,,B,-B
2021,Madonna di Loreto,2021-12-10,Friday,,,B,-B
2021,Santa Lucia,2021-12-13,Monday,,,B,-B
2021,Inizio Novena di Natale,2021-12-16,Thursday,,,B,-B
2021,Santo Stefano,2021-12-26,Sunday,,,B,-B
2021,Messa di Ringraziamento,2021-12-31,Friday,,,B,-B
2022,1° Domenica di Avvento,2022-11-27,Sunday,I domenica di Avvento,C1,C,C1-C
2022,2° Domenica di Avvento,2022-12-04,Sunday,II domenica di Avvento,C2,C,C2-C
2022,3° Domenica di Avvento - Gaudete,2022-12-11,Sunday,III domenica di Avvento,C3,C,C3-C
2022,4° Domenica di Avvento,2022-12-18,Sunday,IV domenica di Avvento,C4,C,C4-C
2022,Natale del Signore,2022-12-25,Sunday,Natale del Signore – Messa del giorno,C8,C,C8-C
2022,Festa della Sacra Famiglia,2022-12-30,Friday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9,C,C9-C
2022,Maria Santissima Madre di Dio,2022-01-01,Saturday,Solennità di Maria SS Madre di Dio,C10,C,C10-C
2022,Epifania del Signore,2022-01-06,Thursday,Epifania del Signore,C12,C,C12-C
2022,Battesimo del Signore,2022-01-09,Sunday,Battesimo del Signore,C13,C,C13-C
2022,1° Domenica di Quaresima,2022-03-06,Sunday,I domenica di Quaresima,C14,C,C14-C
2022,2° Domenica di Quaresima,2022-03-13,Sunday,II domenica di Quaresima,C15,C,C15-C
2022,3° Domenica di Quaresima,2022-03-20,Sunday,III domenica di Quaresima,C16,C,C16-C
2022,Domenica Laetare,2022-03-27,Sunday,IV domenica di Quaresima,C17,C,C17-C
2022,5° Domenica di Quaresima,2022-04-03,Sunday,V domenica di Quaresima,C18,C,C18-C
2022,Domenica delle Palme,2022-04-10,Sunday,Domenica delle Palme: Passione del Signore,C19,C,C19-C
2022,Giovedì Santo (Messa del Crisma),2022-04-14,Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20,C,C20-C
2022,Giovedì Santo (In Cena Domini),2022-04-14,Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21,C,C21-C
2022,Venerdì Santo (Passione del Signore),2022-04-15,Friday,Venerdì Santo «Passione del Signore»,C22,C,C22-C
2022,Pasqua - Risurrezione del Signore,2022-04-17,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24,C,C24-C
2022,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),2022-04-24,Sunday,II domenica di Pasqua,C25,C,C25-C
2022,3° Domenica di Pasqua (Misericordias Domini),2022-05-01,Sunday,III domenica di Pasqua,C26,C,C26-C
2022,4° Domenica di Pasqua (Jubilate),2022-05-08,Sunday,IV domenica di Pasqua,C27,C,C27-C
2022,5° Domenica di Pasqua (Cantate),2022-05-15,Sunday,V domenica di Pasqua,C28,C,C28-C
2022,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),2022-05-22,Sunday,VI domenica di Pasqua,C29,C,C29-C
2022,Ascensione di Gesù,2022-05-29,Sunday,Ascensione del Signore,C30,C,C30-C
2022,Pentecoste,2022-06-05,Sunday,Domenica di Pentecoste – Messa del giorno,C33,C,C33-C
2022,Solennità della Santissima Trinità,2022-06-12,Sunday,Solennità della SS Trinità,C34,C,C34-C
2022,Santissimo Corpo e Sangue di Cristo,2022-06-19,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35,C,C35-C
2022,Santissimo Cuore di Gesù,2022-06-24,Friday,Solennità del Sacratissimo Cuore di Gesù,C36,C,C36-C
2022,2° D.T.O.,2022-01-16,Sunday,II domenica del Tempo Ordinario,C37,C,C37-C
2022,3° D.T.O.,2022-01-23,Sunday,III domenica del Tempo Ordinario,C38,C,C38-C
2022,4° D.T.O.,2022-01-30,Sunday,IV domenica del Tempo Ordinario,C39,C,C39-C
2022,5° D.T.O.,2022-02-06,Sunday,V domenica del Tempo Ordinario,C40,C,C40-C
2022,6° D.T.O.,2022-02-13,Sunday,VI domenica del Tempo Ordinario,C41,C,C41-C
2022,7° D.T.O.,2022-02-20,Sunday,VII domenica del Tempo Ordinario,C42,C,C42-C
2022,8° D.T.O.,2022-02-27,Sunday,VIII domenica del Tempo Ordinario,C43,C,C43-C
2022,13° D.T.O.,2022-06-26,Sunday,XIII domenica del Tempo Ordinario,C48,C,C48-C
2022,14° D.T.O.,2022-07-03,Sunday,XIV domenica del Tempo Ordinario,C49,C,C49-C
2022,15° D.T.O.,2022-07-10,Sunday,XV domenica del Tempo Ordinario,C50,C,C50-C
2022,16° D.T.O.,2022-07-17,Sunday,XVI domenica del Tempo Ordinario,C51,C,C51-C
2022,17° D.T.O.,2022-07-24,Sunday,XVII domenica del Tempo Ordinario,C52,C,C52-C
2022,18° D.T.O.,2022-07-31,Sunday,XVIII domenica del Tempo Ordinario,C53,C,C53-C
2022,19° D.T.O.,2022-08-07,Sunday,XIX domenica del Tempo Ordinario,C54,C,C54-C
2022,20° D.T.O.,2022-08-14,Sunday,XX domenica del Tempo Ordinario,C55,C,C55-C
2022,21° D.T.O.,2022-08-21,Sunday,XXI domenica del Tempo Ordinario,C56,C,C56-C
2022,22° D.T.O.,2022-08-28,Sunday,XXII domenica del Tempo Ordinario,C57,C,C57-C
2022,23° D.T.O.,2022-09-04,Sunday,XXIII domenica del Tempo Ordinario,C58,C,C58-C
2022,24° D.T.O.,2022-09-11,Sunday,XXIV domenica del Tempo Ordinario,C59,C,C59-C
2022,25° D.T.O.,2022-09-18,Sunday,XXV domenica del Tempo Ordinario,C60,C,C60-C
2022,26° D.T.O.,2022-09-25,Sunday,XXVI domenica del Tempo Ordinario,C61,C,C61-C
2022,27° D.T.O.,2022-10-02,Sunday,XXVII domenica del Tempo Ordinario,C62,C,C62-C
2022,28° D.T.O.,2022-10-09,Sunday,XXVIII domenica del Tempo Ordinario,C63,C,C63-C
2022,29° D.T.O.,2022-10-16,Sunday,XXIX domenica del Tempo Ordinario,C64,C,C64-C
2022,30° D.T.O.,2022-10-23,Sunday,XXX domenica del Tempo Ordinario,C65,C,C65-C
2022,31° D.T.O.,2022-10-30,Sunday,XXXI domenica del Tempo Ordinario,C66,C,C66-C
2022,32° D.T.O.,2022-11-06,Sunday,XXXII domenica del Tempo Ordinario,C67,C,C67-C
2022,33° D.T.O.,2022-11-13,Sunday,XXXIII domenica del Tempo Ordinario,C68,C,C68-C
2022,34° D.T.O. - Solennità di Cristo Re,2022-11-20,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69,C,C69-C
2022,Presentazione del Signore (Candelora),2022-02-02,Wednesday,2 febbraio: Presentazione del Signore,C70,C,C70-C
2022,Natività di San Giovanni Battista,2022-06-24,Friday,24 giugno: Natività di san Giovanni Battista – Messa del giorno,C72,C,C72-C
2022,Santi Pietro e Paolo Apostoli,2022-06-29,Wednesday,29 giugno: Santi Pietro e Paolo apostoli – Messa del giorno,C74,C,C74-C
2022,Trasfigurazione del Signore,2022-08-06,Saturday,6 agosto: Trasfigurazione del Signore,C75,C,C75-C
2022,Assunzione della Beata Vergine Maria,2022-08-15,Monday,15 agosto: Assunzione della beata Vergine Maria – Messa del giorno,C77,C,C77-C
2022,Esaltazione della Santa Croce,2022-09-14,Wednesday,14 settembre: Esaltazione della Santa Croce,C78,C,C78-C
2022,Solennità di tutti i Santi,2022-11-01,Tuesday,1 novembre: Tutti i Santi,C79,C,C79-C
2022,Commemorazione dei defunti,2022-11-02,Wednesday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80,C,C80-C
2022,Commemorazione dei defunti,2022-11-02,Wednesday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81,C,C81-C
2022,Commemorazione dei defunti,2022-11-02,Wednesday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82,C,C82-C
2022,Dedicazione Basilica Lateranense,2022-11-09,Wednesday,9 novembre: Dedicazione della Basilica lateranense,C83,C,C83-C
2022,Immacolata Concezione,2022-12-08,Thursday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84,C,C84-C
2022,Giornata mondiale della pace,2022-01-01,Saturday,,,C,-C
2022,Santissimo nome di Gesù,2022-01-03,Monday,,,C,-C
2022,Conversione di San Paolo apostolo,2022-01-25,Tuesday,,,C,-C
2022,Madonna di Lourdes,2022-02-11,Friday,,,C,-C
2022,Cattedra di San Pietro Apostolo,2022-02-22,Tuesday,,,C,-C
2022,Mercoledì delle ceneri,2022-03-02,Wednesday,,,C,-C
2022,Solennità di San Giuseppe,2022-03-19,Saturday,,,C,-C
2022,Festa dell'Annunciazione,2022-03-25,Friday,,,C,-C
2022,Lunedì della settimana Santa,2022-04-11,Monday,,,C,-C
2022,Martedì della settimana Santa,2022-04-12,Tuesday,,,C,-C
2022,Mercoledì della settimana Santa,2022-04-13,Wednesday,,,C,-C
2022,Inizio Novena alla Divina Misericordia,2022-04-15,Friday,,,C,-C
2022,Sabato Santo,2022-04-16,Saturday,,,C,-C
2022,Lunedì dell'Angelo,2022-04-18,Monday,,,C,-C
2022,San Giuseppe Lavoratore,2022-05-01,Sunday,,,C,-C
2022,Visitazione della Beata Vergine Maria,2022-05-31,Tuesday,,,C,-C
2022,Inizio Novena di Pentecoste,2022-05-27,Friday,,,C,-C
2022,Beata Vergine Maria del Monte Carmelo,2022-07-16,Saturday,,,C,-C
2022,San Giacomo,2022-07-25,Monday,,,C,-C
2022,Natività della Beata Vergine Maria,2022-09-08,Thursday,,,C,-C
2022,Santissimo nome di Maria,2022-09-12,Monday,,,C,-C
2022,Madonna del Rosario,2022-10-07,Friday,,,C,-C
2022,Inizio Novena dei morti,2022-10-24,Monday,,,C,-C
2022,Presentazione della Beata Vergine Maria,2022-11-21,Monday,,,C,-C
2022,Santa Cecilia patrona musica,2022-11-22,Tuesday,,,C,-C
2022,Inizio Novena all'immacolata,2022-11-29,Tuesday,,,C,-C
2022,Madonna di Loreto,2022-12-10,Saturday,,,C,-C
2022,Santa Lucia,2022-12-13,Tuesday,,,C,-C
2022,Inizio Novena di Natale,2022-12-16,Friday,,,C,-C
2022,Santo Stefano,2022-12-26,Monday,,,C,-C
2022,Messa di Ringraziamento,2022-12-31,Saturday,,,C,-C
2023,1° Domenica di Avvento,2023-12-03,Sunday,I domenica di Avvento,C1,A,C1-A
2023,2° Domenica di Avvento,2023-12-10,Sunday,II domenica di Avvento,C2,A,C2-A
2023,3° Domenica di Avvento - Gaudete,2023-12-17,Sunday,III domenica di Avvento,C3,A,C3-A
2023,4° Domenica di Avvento,2023-12-24,Sunday,IV domenica di Avvento,C4,A,C4-A
2023,Natale del Signore,2023-12-25,Monday,Natale del Signore – Messa del giorno,C8,A,C8-A
2023,Festa della Sacra Famiglia,2023-12-31,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9,A,C9-A
2023,Maria Santissima Madre di Dio,2023-01-01,Sunday,Solennità di Maria SS Madre di Dio,C10,A,C10-A
2023,Epifania del Signore,2023-01-06,Friday,Epifania del Signore,C12,A,C12-A
2023,Battesimo del Signore,2023-01-08,Sunday,Battesimo del Signore,C13,A,C13-A
2023,1° Domenica di Quaresima,2023-02-26,Sunday,I domenica di Quaresima,C14,A,C14-A
2023,2° Domenica di Quaresima,2023-03-05,Sunday,II domenica di Quaresima,C15,A,C15-A
2023,3° Domenica di Quaresima,2023-03-12,Sunday,III domenica di Quaresima,C16,A,C16-A
2023,Domenica Laetare,2023-03-19,Sunday,IV domenica di Quaresima,C17,A,C17-A
2023,5° Domenica di Quaresima,2023-03-26,Sunday,V domenica di Quaresima,C18,A,C18-A
2023,Domenica delle Palme,2023-04-02,Sunday,Domenica delle Palme: Passione del Signore,C19,A,C19-A
2023,Giovedì Santo (Messa del Crisma),2023-04-06,Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20,A,C20-A
2023,Giovedì Santo (In Cena Domini),2023-04-06,Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21,A,C21-A
2023,Venerdì Santo (Passione del Signore),2023-04-07,Friday,Venerdì Santo «Passione del Signore»,C22,A,C22-A
2023,Pasqua - Risurrezione del Signore,2023-04-09,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24,A,C24-A
2023,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),2023-04-16,Sunday,II domenica di Pasqua,C25,A,C25-A
2023,3° Domenica di Pasqua (Misericordias Domini),2023-04-23,Sunday,III domenica di Pasqua,C26,A,C26-A
2023,4° Domenica di Pasqua (Jubilate),2023-04-30,Sunday,IV domenica di Pasqua,C27,A,C27-A
2023,5° Domenica di Pasqua (Cantate),2023-05-07,Sunday,V domenica di Pasqua,C28,A,C28-A
2023,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),2023-05-14,Sunday,VI domenica di Pasqua,C29,A,C29-A
2023,Ascensione di Gesù,2023-05-21,Sunday,Ascensione del Signore,C30,A,C30-A
2023,Pentecoste,2023-05-28,Sunday,Domenica di Pentecoste – Messa del giorno,C33,A,C33-A
2023,Solennità della Santissima Trinità,2023-06-04,Sunday,Solennità della SS Trinità,C34,A,C34-A
2023,Santissimo Corpo e Sangue di Cristo,2023-06-11,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35,A,C35-A
2023,Santissimo Cuore di Gesù,2023-06-16,Friday,Solennità del Sacratissimo Cuore di Gesù,C36,A,C36-A
2023,2° D.T.O.,2023-01-15,Sunday,II domenica del Tempo Ordinario,C37,A,C37-A
2023,3° D.T.O.,2023-01-22,Sunday,III domenica del Tempo Ordinario,C38,A,C38-A
2023,4° D.T.O.,2023-01-29,Sunday,IV domenica del Tempo Ordinario,C39,A,C39-A
2023,5° D.T.O.,2023-02-05,Sunday,V domenica del Tempo Ordinario,C40,A,C40-A
2023,6° D.T.O.,2023-02-12,Sunday,VI domenica del Tempo Ordinario,C41,A,C41-A
2023,7° D.T.O.,2023-02-19,Sunday,VII domenica del Tempo Ordinario,C42,A,C42-A
2023,11° D.T.O.,2023-06-18,Sunday,XI domenica del Tempo Ordinario,C46,A,C46-A
2023,12° D.T.O.,2023-06-25,Sunday,XII domenica del Tempo Ordinario,C47,A,C47-A
2023,13° D.T.O.,2023-07-02,Sunday,XIII domenica del Tempo Ordinario,C48,A,C48-A
2023,14° D.T.O.,2023-07-09,Sunday,XIV domenica del Tempo Ordinario,C49,A,C49-A
2023,15° D.T.O.,2023-07-16,Sunday,XV domenica del Tempo Ordinario,C50,A,C50-A
2023,16° D.T.O.,2023-07-23,Sunday,XVI domenica del Tempo Ordinario,C51,A,C51-A
2023,17° D.T.O.,2023-07-30,Sunday,XVII domenica del Tempo Ordinario,C52,A,C52-A
2023,19° D.T.O.,2023-08-13,Sunday,XIX domenica del Tempo Ordinario,C54,A,C54-A
2023,20° D.T.O.,2023-08-20,Sunday,XX domenica del Tempo Ordinario,C55,A,C55-A
2023,21° D.T.O.,2023-08-27,Sunday,XXI domenica del Tempo Ordinario,C56,A,C56-A
2023,22° D.T.O.,2023-09-03,Sunday,XXII domenica del Tempo Ordinario,C57,A,C57-A
2023,23° D.T.O.,2023-09-10,Sunday,XXIII domenica del Tempo Ordinario,C58,A,C58-A
2023,24° D.T.O.,2023-09-17,Sunday,XXIV domenica del Tempo Ordinario,C59,A,C59-A
2023,25° D.T.O.,2023-09-24,Sunday,XXV domenica del Tempo Ordinario,C60,A,C60-A
2023,26° D.T.O.,2023-10-01,Sunday,XXVI domenica del Tempo Ordinario,C61,A,C61-A
2023,27° D.T.O.,2023-10-08,Sunday,XXVII domenica del Tempo Ordinario,C62,A,C62-A
2023,28° D.T.O.,2023-10-15,Sunday,XXVIII domenica del Tempo Ordinario,C63,A,C63-A
2023,29° D.T.O.,2023-10-22,Sunday,XXIX domenica del Tempo Ordinario,C64,A,C64-A
2023,30° D.T.O.,2023-10-29,Sunday,XXX domenica del Tempo Ordinario,C65,A,C65-A
2023,31° D.T.O.,2023-11-05,Sunday,XXXI domenica del Tempo Ordinario,C66,A,C66-A
2023,32° D.T.O.,2023-11-12,Sunday,XXXII domenica del Tempo Ordinario,C67,A,C67-A
2023,33° D.T.O.,2023-11-19,Sunday,XXXIII domenica del Tempo Ordinario,C68,A,C68-A
2023,34° D.T.O. - Solennità di Cristo Re,2023-11-26,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69,A,C69-A
2023,Presentazione del Signore (Candelora),2023-02-02,Thursday,2 febbraio: Presentazione del Signore,C70,A,C70-A
2023,Natività di San Giovanni Battista,2023-06-24,Saturday,24 giugno: Natività di san Giovanni Battista – Messa del giorno,C72,A,C72-A
2023,Santi Pietro e Paolo Apostoli,2023-06-29,Thursday,29 giugno: Santi Pietro e Paolo apostoli – Messa del giorno,C74,A,C74-A
2023,Trasfigurazione del Signore,2023-08-06,Sunday,6 agosto: Trasfigurazione del Signore,C75,A,C75-A
2023,Assunzione della Beata Vergine Maria,2023-08-15,Tuesday,15 agosto: Assunzione della beata Vergine Maria – Messa del giorno,C77,A,C77-A
2023,Esaltazione della Santa Croce,2023-09-14,Thursday,14 settembre: Esaltazione della Santa Croce,C78,A,C78-A
2023,Solennità di tutti i Santi,2023-11-01,Wednesday,1 novembre: Tutti i Santi,C79,A,C79-A
2023,Commemorazione dei defunti,2023-11-02,Thursday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80,A,C80-A
2023,Commemorazione dei defunti,2023-11-02,Thursday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81,A,C81-A
2023,Commemorazione dei defunti,2023-11-02,Thursday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82,A,C82-A
2023,Dedicazione Basilica Lateranense,2023-11-09,Thursday,9 novembre: Dedicazione della Basilica lateranense,C83,A,C83-A
2023,Immacolata Concezione,2023-12-08,Friday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84,A,C84-A
2023,Giornata mondiale della pace,2023-01-01,Sunday,,,A,-A
2023,Santissimo nome di Gesù,2023-01-03,Tuesday,,,A,-A
2023,Conversione di San Paolo apostolo,2023-01-25,Wednesday,,,A,-A
2023,Madonna di Lourdes,2023-02-11,Saturday,,,A,-A
2023,Cattedra di San Pietro Apostolo,2023-02-22,Wednesday,,,A,-A
2023,Mercoledì delle ceneri,2023-02-22,Wednesday,,,A,-A
2023,Solennità di San Giuseppe,2023-03-20,Monday,,,A,-A
2023,Festa dell'Annunciazione,2023-03-25,Saturday,,,A,-A
2023,Lunedì della settimana Santa,2023-04-03,Monday,,,A,-A
2023,Martedì della settimana Santa,2023-04-04,Tuesday,,,A,-A
2023,Mercoledì della settimana Santa,2023-04-05,Wednesday,,,A,-A
2023,Inizio Novena alla Divina Misericordia,2023-04-07,Friday,,,A,-A
2023,Sabato Santo,2023-04-08,Saturday,,,A,-A
2023,Lunedì dell'Angelo,2023-04-10,Monday,,,A,-A
2023,San Giuseppe Lavoratore,2023-05-01,Monday,,,A,-A
2023,Visitazione della Beata Vergine Maria,2023-05-31,Wednesday,,,A,-A
2023,Inizio Novena di Pentecoste,2023-05-19,Friday,,,A,-A
2023,Beata Vergine Maria del Monte Carmelo,2023-07-16,Sunday,,,A,-A
2023,San Giacomo,2023-07-25,Tuesday,,,A,-A
2023,Natività della Beata Vergine Maria,2023-09-08,Friday,,,A,-A
2023,Santissimo nome di Maria,2023-09-12,Tuesday,,,A,-A
2023,Madonna del Rosario,2023-10-07,Saturday,,,A,-A
2023,Inizio Novena dei morti,2023-10-24,Tuesday,,,A,-A
2023,Presentazione della Beata Vergine Maria,2023-11-21,Tuesday,,,A,-A
2023,Santa Cecilia patrona musica,2023-11-22,Wednesday,,,A,-A
2023,Inizio Novena all'immacolata,2023-11-29,Wednesday,,,A,-A
2023,Madonna di Loreto,2023-12-10,Sunday,,,A,-A
2023,Santa Lucia,2023-12-13,Wednesday,,,A,-A
2023,Inizio Novena di Natale,2023-12-16,Saturday,,,A,-A
2023,Santo Stefano,2023-12-26,Tuesday,,,A,-A
2023,Messa di Ringraziamento,2023-12-31,Sunday,,,A,-A
2024,1° Domenica di Avvento,2024-12-01,Sunday,I domenica di Avvento,C1,B,C1-B
2024,2° Domenica di Avvento,2024-12-08,Sunday,II domenica di Avvento,C2,B,C2-B
2024,3° Domenica di Avvento - Gaudete,2024-12-15,Sunday,III domenica di Avvento,C3,B,C3-B
2024,4° Domenica di Avvento,2024-12-22,Sunday,IV domenica di Avvento,C4,B,C4-B
2024,Natale del Signore,2024-12-25,Wednesday,Natale del Signore – Messa del giorno,C8,B,C8-B
2024,Festa della Sacra Famiglia,2024-12-29,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9,B,C9-B
2024,Maria Santissima Madre di Dio,2024-01-01,Monday,Solennità di Maria SS Madre di Dio,C10,B,C10-B
2024,Epifania del Signore,2024-01-06,Saturday,Epifania del Signore,C12,B,C12-B
2024,Battesimo del Signore,2024-01-07,Sunday,Battesimo del Signore,C13,B,C13-B
2024,1° Domenica di Quaresima,2024-02-18,Sunday,I domenica di Quaresima,C14,B,C14-B
2024,2° Domenica di Quaresima,2024-02-25,Sunday,II domenica di Quaresima,C15,B,C15-B
2024,3° Domenica di Quaresima,2024-03-03,Sunday,III domenica di Quaresima,C16,B,C16-B
2024,Domenica Laetare,2024-03-10,Sunday,IV domenica di Quaresima,C17,B,C17-B
2024,5° Domenica di Quaresima,2024-03-17,Sunday,V domenica di Quaresima,C18,B,C18-B
2024,Domenica delle Palme,2024-03-24,Sunday,Domenica delle Palme: Passione del Signore,C19,B,C19-B
2024,Giovedì Santo (Messa del Crisma),2024-03-28,Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20,B,C20-B
2024,Giovedì Santo (In Cena Domini),2024-03-28,Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21,B,C21-B
2024,Venerdì Santo (Passione del Signore),2024-03-29,Friday,Venerdì Santo «Passione del Signore»,C22,B,C22-B
2024,Pasqua - Risurrezione del Signore,2024-03-31,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24,B,C24-B
2024,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),2024-04-07,Sunday,II domenica di Pasqua,C25,B,C25-B
2024,3° Domenica di Pasqua (Misericordias Domini),2024-04-14,Sunday,III domenica di Pasqua,C26,B,C26-B
2024,4° Domenica di Pasqua (Jubilate),2024-04-21,Sunday,IV domenica di Pasqua,C27,B,C27-B
2024,5° Domenica di Pasqua (Cantate),2024-04-28,Sunday,V domenica di Pasqua,C28,B,C28-B
2024,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),2024-05-05,Sunday,VI domenica di Pasqua,C29,B,C29-B
2024,Ascensione di Gesù,2024-05-12,Sunday,Ascensione del Signore,C30,B,C30-B
2024,Pentecoste,2024-05-19,Sunday,Domenica di Pentecoste – Messa del giorno,C33,B,C33-B
2024,Solennità della Santissima Trinità,2024-05-26,Sunday,Solennità della SS Trinità,C34,B,C34-B
2024,Santissimo Corpo e Sangue di Cristo,2024-06-02,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35,B,C35-B
2024,Santissimo Cuore di Gesù,2024-06-07,Friday,Solennità del Sacratissimo Cuore di Gesù,C36,B,C36-B
2024,2° D.T.O.,2024-01-14,Sunday,II domenica del Tempo Ordinario,C37,B,C37-B
2024,3° D.T.O.,2024-01-21,Sunday,III domenica del Tempo Ordinario,C38,B,C38-B
