date,evento,weekday,celebrazione,id_liturgia,anno,liturgia1,liturgia2
2020-09-13,24° D.T.O.,Sunday,XXIV domenica del Tempo Ordinario,C59-A,2020,http://www.lachiesa.it/calendario/Detailed/20200913.shtml,https://liturgia.silvestrini.org/letture/2020-09-13.html
2020-09-14,Esaltazione della Santa Croce,Monday,14 settembre: Esaltazione della Santa Croce,C78-A,2020,http://www.lachiesa.it/calendario/Detailed/20200914.shtml,https://liturgia.silvestrini.org/letture/2020-09-14.html
2020-09-20,25° D.T.O.,Sunday,XXV domenica del Tempo Ordinario,C60-A,2020,http://www.lachiesa.it/calendario/Detailed/20200920.shtml,https://liturgia.silvestrini.org/letture/2020-09-20.html
2020-09-27,26° D.T.O.,Sunday,XXVI domenica del Tempo Ordinario,C61-A,2020,http://www.lachiesa.it/calendario/Detailed/20200927.shtml,https://liturgia.silvestrini.org/letture/2020-09-27.html
2020-10-04,27° D.T.O.,Sunday,XXVII domenica del Tempo Ordinario,C62-A,2020,http://www.lachiesa.it/calendario/Detailed/20201004.shtml,https://liturgia.silvestrini.org/letture/2020-10-04.html
2020-10-11,28° D.T.O.,Sunday,XXVIII domenica del Tempo Ordinario,C63-A,2020,http://www.lachiesa.it/calendario/Detailed/20201011.shtml,https://liturgia.silvestrini.org/letture/2020-10-11.html
2020-10-18,29° D.T.O.,Sunday,XXIX domenica del Tempo Ordinario,C64-A,2020,http://www.lachiesa.it/calendario/Detailed/20201018.shtml,https://liturgia.silvestrini.org/letture/2020-10-18.html
2020-10-25,30° D.T.O.,Sunday,XXX domenica del Tempo Ordinario,C65-A,2020,http://www.lachiesa.it/calendario/Detailed/20201025.shtml,https://liturgia.silvestrini.org/letture/2020-10-25.html
2020-11-01,Solennità di tutti i Santi,Sunday,1 novembre: Tutti i Santi,C79-A,2020,http://www.lachiesa.it/calendario/Detailed/20201101.shtml,https://liturgia.silvestrini.org/letture/2020-11-01.html
2020-11-02,Commemorazione dei defunti,Monday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80-A,2020,http://www.lachiesa.it/calendario/Detailed/20201102.shtml,https://liturgia.silvestrini.org/letture/2020-11-02.html
2020-11-02,Commemorazione dei defunti,Monday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81-A,2020,http://www.lachiesa.it/calendario/Detailed/20201102.shtml,https://liturgia.silvestrini.org/letture/2020-11-02.html
2020-11-02,Commemorazione dei defunti,Monday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82-A,2020,http://www.lachiesa.it/calendario/Detailed/20201102.shtml,https://liturgia.silvestrini.org/letture/2020-11-02.html
2020-11-08,32° D.T.O.,Sunday,XXXII domenica del Tempo Ordinario,C67-A,2020,http://www.lachiesa.it/calendario/Detailed/20201108.shtml,https://liturgia.silvestrini.org/letture/2020-11-08.html
2020-11-09,Dedicazione Basilica Lateranense,Monday,9 novembre: Dedicazione della Basilica lateranense,C83-A,2020,http://www.lachiesa.it/calendario/Detailed/20201109.shtml,https://liturgia.silvestrini.org/letture/2020-11-09.html
2020-11-15,33° D.T.O.,Sunday,XXXIII domenica del Tempo Ordinario,C68-A,2020,http://www.lachiesa.it/calendario/Detailed/20201115.shtml,https://liturgia.silvestrini.org/letture/2020-11-15.html
2020-11-22,34° D.T.O. - Solennità di Cristo Re,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69-A,2020,http://www.lachiesa.it/calendario/Detailed/20201122.shtml,https://liturgia.silvestrini.org/letture/2020-11-22.html
2020-11-29,1° Domenica di Avvento,Sunday,I domenica di Avvento,C1-A,2020,http://www.lachiesa.it/calendario/Detailed/20201129.shtml,https://liturgia.silvestrini.org/letture/2020-11-29.html
2020-11-29,1° Domenica di Avvento,Sunday,I domenica di Avvento,C1-A,2020,null,null
2020-12-06,2° Domenica di Avvento,Sunday,II domenica di Avvento,C2-A,2020,http://www.lachiesa.it/calendario/Detailed/20201206.shtml,https://liturgia.silvestrini.org/letture/2020-12-06.html
2020-12-08,Immacolata Concezione,Tuesday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84-A,2020,http://www.lachiesa.it/calendario/Detailed/20201208.shtml,https://liturgia.silvestrini.org/letture/2020-12-08.html
2020-12-13,3° Domenica di Avvento - Gaudete,Sunday,III domenica di Avvento,C3-A,2020,http://www.lachiesa.it/calendario/Detailed/20201213.shtml,https://liturgia.silvestrini.org/letture/2020-12-13.html
2020-12-20,4° Domenica di Avvento,Sunday,IV domenica di Avvento,C4-A,2020,http://www.lachiesa.it/calendario/Detailed/20201220.shtml,https://liturgia.silvestrini.org/letture/2020-12-20.html
2020-12-25,Natale del Signore,Friday,Natale del Signore – Messa del giorno,C8-A,2020,http://www.lachiesa.it/calendario/Detailed/20201225.shtml,https://liturgia.silvestrini.org/letture/2020-12-25.html
2020-12-27,Festa della Sacra Famiglia,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9-A,2020,http://www.lachiesa.it/calendario/Detailed/20201227.shtml,https://liturgia.silvestrini.org/letture/2020-12-27.html
2021-01-01,Maria Santissima Madre di Dio,Friday,Solennità di Maria SS Madre di Dio,C10-B,2021,http://www.lachiesa.it/calendario/Detailed/20210101.shtml,https://liturgia.silvestrini.org/letture/2021-01-01.html
2021-01-03,2° domenica dopo natale,Sunday,II domenica dopo Natale,C11-B,2021,http://www.lachiesa.it/calendario/Detailed/20210103.shtml,https://liturgia.silvestrini.org/letture/2021-01-03.html
2021-01-06,Epifania del Signore,Wednesday,Epifania del Signore,C12-B,2021,http://www.lachiesa.it/calendario/Detailed/20210106.shtml,https://liturgia.silvestrini.org/letture/2021-01-06.html
2021-01-10,Battesimo del Signore,Sunday,Battesimo del Signore,C13-B,2021,http://www.lachiesa.it/calendario/Detailed/20210110.shtml,https://liturgia.silvestrini.org/letture/2021-01-10.html
2021-01-17,2° D.T.O.,Sunday,II domenica del Tempo Ordinario,C37-B,2021,http://www.lachiesa.it/calendario/Detailed/20210117.shtml,https://liturgia.silvestrini.org/letture/2021-01-17.html
2021-01-24,3° D.T.O.,Sunday,III domenica del Tempo Ordinario,C38-B,2021,http://www.lachiesa.it/calendario/Detailed/20210124.shtml,https://liturgia.silvestrini.org/letture/2021-01-24.html
2021-01-31,4° D.T.O.,Sunday,IV domenica del Tempo Ordinario,C39-B,2021,http://www.lachiesa.it/calendario/Detailed/20210131.shtml,https://liturgia.silvestrini.org/letture/2021-01-31.html
2021-02-02,Presentazione del Signore (Candelora),Tuesday,2 febbraio: Presentazione del Signore,C70-B,2021,http://www.lachiesa.it/calendario/Detailed/20210202.shtml,https://liturgia.silvestrini.org/letture/2021-02-02.html
2021-02-07,5° D.T.O.,Sunday,V domenica del Tempo Ordinario,C40-B,2021,http://www.lachiesa.it/calendario/Detailed/20210207.shtml,https://liturgia.silvestrini.org/letture/2021-02-07.html
2021-02-14,6° D.T.O.,Sunday,VI domenica del Tempo Ordinario,C41-B,2021,http://www.lachiesa.it/calendario/Detailed/20210214.shtml,https://liturgia.silvestrini.org/letture/2021-02-14.html
2021-02-21,1° Domenica di Quaresima,Sunday,I domenica di Quaresima,C14-B,2021,http://www.lachiesa.it/calendario/Detailed/20210221.shtml,https://liturgia.silvestrini.org/letture/2021-02-21.html
2021-02-28,2° Domenica di Quaresima,Sunday,II domenica di Quaresima,C15-B,2021,http://www.lachiesa.it/calendario/Detailed/20210228.shtml,https://liturgia.silvestrini.org/letture/2021-02-28.html
2021-03-07,3° Domenica di Quaresima,Sunday,III domenica di Quaresima,C16-B,2021,http://www.lachiesa.it/calendario/Detailed/20210307.shtml,https://liturgia.silvestrini.org/letture/2021-03-07.html
2021-03-14,Domenica Laetare,Sunday,IV domenica di Quaresima,C17-B,2021,http://www.lachiesa.it/calendario/Detailed/20210314.shtml,https://liturgia.silvestrini.org/letture/2021-03-14.html
2021-03-21,5° Domenica di Quaresima,Sunday,V domenica di Quaresima,C18-B,2021,http://www.lachiesa.it/calendario/Detailed/20210321.shtml,https://liturgia.silvestrini.org/letture/2021-03-21.html
2021-03-28,Domenica delle Palme,Sunday,Domenica delle Palme: Passione del Signore,C19-B,2021,http://www.lachiesa.it/calendario/Detailed/20210328.shtml,https://liturgia.silvestrini.org/letture/2021-03-28.html
2021-04-01,Giovedì Santo (Messa del Crisma),Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20-B,2021,http://www.lachiesa.it/calendario/Detailed/20210401.shtml,https://liturgia.silvestrini.org/letture/2021-04-01.html
2021-04-01,Giovedì Santo (In Cena Domini),Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21-B,2021,http://www.lachiesa.it/calendario/Detailed/20210401.shtml,https://liturgia.silvestrini.org/letture/2021-04-01.html
2021-04-01,Giovedì Santo (Messa del Crisma),Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20-B,2021,http://www.lachiesa.it/calendario/Detailed/20210401.shtml,https://liturgia.silvestrini.org/letture/2021-04-01.html
2021-04-01,Giovedì Santo (In Cena Domini),Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21-B,2021,http://www.lachiesa.it/calendario/Detailed/20210401.shtml,https://liturgia.silvestrini.org/letture/2021-04-01.html
2021-04-02,Venerdì Santo (Passione del Signore),Friday,Venerdì Santo «Passione del Signore»,C22-B,2021,http://www.lachiesa.it/calendario/Detailed/20210402.shtml,https://liturgia.silvestrini.org/letture/2021-04-02.html
2021-04-02,Venerdì Santo (Passione del Signore),Friday,Venerdì Santo «Passione del Signore»,C22-B,2021,null,null
2021-04-04,Pasqua - Risurrezione del Signore,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24-B,2021,http://www.lachiesa.it/calendario/Detailed/20210404.shtml,https://liturgia.silvestrini.org/letture/2021-04-04.html
2021-04-11,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),Sunday,II domenica di Pasqua,C25-B,2021,http://www.lachiesa.it/calendario/Detailed/20210411.shtml,https://liturgia.silvestrini.org/letture/2021-04-11.html
2021-04-18,3° Domenica di Pasqua (Misericordias Domini),Sunday,III domenica di Pasqua,C26-B,2021,http://www.lachiesa.it/calendario/Detailed/20210418.shtml,https://liturgia.silvestrini.org/letture/2021-04-18.html
2021-04-25,4° Domenica di Pasqua (Jubilate),Sunday,IV domenica di Pasqua,C27-B,2021,http://www.lachiesa.it/calendario/Detailed/20210425.shtml,https://liturgia.silvestrini.org/letture/2021-04-25.html
2021-05-02,5° Domenica di Pasqua (Cantate),Sunday,V domenica di Pasqua,C28-B,2021,http://www.lachiesa.it/calendario/Detailed/20210502.shtml,https://liturgia.silvestrini.org/letture/2021-05-02.html
2021-05-09,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),Sunday,VI domenica di Pasqua,C29-B,2021,http://www.lachiesa.it/calendario/Detailed/20210509.shtml,https://liturgia.silvestrini.org/letture/2021-05-09.html
2021-05-16,Ascensione di Gesù,Sunday,Ascensione del Signore,C30-B,2021,http://www.lachiesa.it/calendario/Detailed/20210516.shtml,https://liturgia.silvestrini.org/letture/2021-05-16.html
2021-05-23,Pentecoste,Sunday,Domenica di Pentecoste – Messa del giorno,C33-B,2021,http://www.lachiesa.it/calendario/Detailed/20210523.shtml,https://liturgia.silvestrini.org/letture/2021-05-23.html
2021-05-30,Solennità della Santissima Trinità,Sunday,Solennità della SS Trinità,C34-B,2021,http://www.lachiesa.it/calendario/Detailed/20210530.shtml,https://liturgia.silvestrini.org/letture/2021-05-30.html
2021-06-06,Santissimo Corpo e Sangue di Cristo,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35-B,2021,http://www.lachiesa.it/calendario/Detailed/20210606.shtml,https://liturgia.silvestrini.org/letture/2021-06-06.html
2021-06-11,Santissimo Cuore di Gesù,Friday,Solennità del Sacratissimo Cuore di Gesù,C36-B,2021,http://www.lachiesa.it/calendario/Detailed/20210611.shtml,https://liturgia.silvestrini.org/letture/2021-06-11.html
2021-06-13,11° D.T.O.,Sunday,XI domenica del Tempo Ordinario,C46-B,2021,http://www.lachiesa.it/calendario/Detailed/20210613.shtml,https://liturgia.silvestrini.org/letture/2021-06-13.html
2021-06-20,12° D.T.O.,Sunday,XII domenica del Tempo Ordinario,C47-B,2021,http://www.lachiesa.it/calendario/Detailed/20210620.shtml,https://liturgia.silvestrini.org/letture/2021-06-20.html
2021-06-24,Natività di San Giovanni Battista,Thursday,24 giugno: Natività di san Giovanni Battista – Messa del giorno,C72-B,2021,http://www.lachiesa.it/calendario/Detailed/20210624.shtml,https://liturgia.silvestrini.org/letture/2021-06-24.html
2021-06-27,13° D.T.O.,Sunday,XIII domenica del Tempo Ordinario,C48-B,2021,http://www.lachiesa.it/calendario/Detailed/20210627.shtml,https://liturgia.silvestrini.org/letture/2021-06-27.html
2021-06-29,Santi Pietro e Paolo Apostoli,Tuesday,29 giugno: Santi Pietro e Paolo apostoli – Messa del giorno,C74-B,2021,http://www.lachiesa.it/calendario/Detailed/20210629.shtml,https://liturgia.silvestrini.org/letture/2021-06-29.html
2021-07-04,14° D.T.O.,Sunday,XIV domenica del Tempo Ordinario,C49-B,2021,http://www.lachiesa.it/calendario/Detailed/20210704.shtml,https://liturgia.silvestrini.org/letture/2021-07-04.html
2021-07-11,15° D.T.O.,Sunday,XV domenica del Tempo Ordinario,C50-B,2021,http://www.lachiesa.it/calendario/Detailed/20210711.shtml,https://liturgia.silvestrini.org/letture/2021-07-11.html
2021-07-18,16° D.T.O.,Sunday,XVI domenica del Tempo Ordinario,C51-B,2021,http://www.lachiesa.it/calendario/Detailed/20210718.shtml,https://liturgia.silvestrini.org/letture/2021-07-18.html
2021-07-25,17° D.T.O.,Sunday,XVII domenica del Tempo Ordinario,C52-B,2021,http://www.lachiesa.it/calendario/Detailed/20210725.shtml,https://liturgia.silvestrini.org/letture/2021-07-25.html
2021-08-01,18° D.T.O.,Sunday,XVIII domenica del Tempo Ordinario,C53-B,2021,http://www.lachiesa.it/calendario/Detailed/20210801.shtml,https://liturgia.silvestrini.org/letture/2021-08-01.html
2021-08-06,Trasfigurazione del Signore,Friday,6 agosto: Trasfigurazione del Signore,C75-B,2021,http://www.lachiesa.it/calendario/Detailed/20210806.shtml,https://liturgia.silvestrini.org/letture/2021-08-06.html
2021-08-08,19° D.T.O.,Sunday,XIX domenica del Tempo Ordinario,C54-B,2021,http://www.lachiesa.it/calendario/Detailed/20210808.shtml,https://liturgia.silvestrini.org/letture/2021-08-08.html
2021-08-15,Assunzione della Beata Vergine Maria,Sunday,15 agosto: Assunzione della beata Vergine Maria – Messa del giorno,C77-B,2021,http://www.lachiesa.it/calendario/Detailed/20210815.shtml,https://liturgia.silvestrini.org/letture/2021-08-15.html
2021-08-22,21° D.T.O.,Sunday,XXI domenica del Tempo Ordinario,C56-B,2021,http://www.lachiesa.it/calendario/Detailed/20210822.shtml,https://liturgia.silvestrini.org/letture/2021-08-22.html
2021-08-29,22° D.T.O.,Sunday,XXII domenica del Tempo Ordinario,C57-B,2021,http://www.lachiesa.it/calendario/Detailed/20210829.shtml,https://liturgia.silvestrini.org/letture/2021-08-29.html
2021-09-05,23° D.T.O.,Sunday,XXIII domenica del Tempo Ordinario,C58-B,2021,http://www.lachiesa.it/calendario/Detailed/20210905.shtml,https://liturgia.silvestrini.org/letture/2021-09-05.html
2021-09-12,24° D.T.O.,Sunday,XXIV domenica del Tempo Ordinario,C59-B,2021,http://www.lachiesa.it/calendario/Detailed/20210912.shtml,https://liturgia.silvestrini.org/letture/2021-09-12.html
2021-09-14,Esaltazione della Santa Croce,Tuesday,14 settembre: Esaltazione della Santa Croce,C78-B,2021,http://www.lachiesa.it/calendario/Detailed/20210914.shtml,https://liturgia.silvestrini.org/letture/2021-09-14.html
2021-09-19,25° D.T.O.,Sunday,XXV domenica del Tempo Ordinario,C60-B,2021,http://www.lachiesa.it/calendario/Detailed/20210919.shtml,https://liturgia.silvestrini.org/letture/2021-09-19.html
2021-09-26,26° D.T.O.,Sunday,XXVI domenica del Tempo Ordinario,C61-B,2021,http://www.lachiesa.it/calendario/Detailed/20210926.shtml,https://liturgia.silvestrini.org/letture/2021-09-26.html
2021-10-03,27° D.T.O.,Sunday,XXVII domenica del Tempo Ordinario,C62-B,2021,http://www.lachiesa.it/calendario/Detailed/20211003.shtml,https://liturgia.silvestrini.org/letture/2021-10-03.html
2021-10-10,28° D.T.O.,Sunday,XXVIII domenica del Tempo Ordinario,C63-B,2021,http://www.lachiesa.it/calendario/Detailed/20211010.shtml,https://liturgia.silvestrini.org/letture/2021-10-10.html
2021-10-17,29° D.T.O.,Sunday,XXIX domenica del Tempo Ordinario,C64-B,2021,http://www.lachiesa.it/calendario/Detailed/20211017.shtml,https://liturgia.silvestrini.org/letture/2021-10-17.html
2021-10-24,30° D.T.O.,Sunday,XXX domenica del Tempo Ordinario,C65-B,2021,http://www.lachiesa.it/calendario/Detailed/20211024.shtml,https://liturgia.silvestrini.org/letture/2021-10-24.html
2021-10-24,30° D.T.O.,Sunday,XXX domenica del Tempo Ordinario,C65-B,2021,null,null
2021-10-31,31° D.T.O.,Sunday,XXXI domenica del Tempo Ordinario,C66-B,2021,http://www.lachiesa.it/calendario/Detailed/20211031.shtml,https://liturgia.silvestrini.org/letture/2021-10-31.html
2021-11-01,Solennità di tutti i Santi,Monday,1 novembre: Tutti i Santi,C79-B,2021,http://www.lachiesa.it/calendario/Detailed/20211101.shtml,https://liturgia.silvestrini.org/letture/2021-11-01.html
2021-11-02,Commemorazione dei defunti,Tuesday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80-B,2021,http://www.lachiesa.it/calendario/Detailed/20211102.shtml,https://liturgia.silvestrini.org/letture/2021-11-02.html
2021-11-02,Commemorazione dei defunti,Tuesday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81-B,2021,http://www.lachiesa.it/calendario/Detailed/20211102.shtml,https://liturgia.silvestrini.org/letture/2021-11-02.html
2021-11-02,Commemorazione dei defunti,Tuesday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82-B,2021,http://www.lachiesa.it/calendario/Detailed/20211102.shtml,https://liturgia.silvestrini.org/letture/2021-11-02.html
2021-11-07,32° D.T.O.,Sunday,XXXII domenica del Tempo Ordinario,C67-B,2021,http://www.lachiesa.it/calendario/Detailed/20211107.shtml,https://liturgia.silvestrini.org/letture/2021-11-07.html
2021-11-09,Dedicazione Basilica Lateranense,Tuesday,9 novembre: Dedicazione della Basilica lateranense,C83-B,2021,http://www.lachiesa.it/calendario/Detailed/20211109.shtml,https://liturgia.silvestrini.org/letture/2021-11-09.html
2021-11-14,33° D.T.O.,Sunday,XXXIII domenica del Tempo Ordinario,C68-B,2021,http://www.lachiesa.it/calendario/Detailed/20211114.shtml,https://liturgia.silvestrini.org/letture/2021-11-14.html
2021-11-21,34° D.T.O. - Solennità di Cristo Re,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69-B,2021,http://www.lachiesa.it/calendario/Detailed/20211121.shtml,https://liturgia.silvestrini.org/letture/2021-11-21.html
2021-11-28,1° Domenica di Avvento,Sunday,I domenica di Avvento,C1-B,2021,http://www.lachiesa.it/calendario/Detailed/20211128.shtml,https://liturgia.silvestrini.org/letture/2021-11-28.html
2021-12-05,2° Domenica di Avvento,Sunday,II domenica di Avvento,C2-B,2021,http://www.lachiesa.it/calendario/Detailed/20211205.shtml,https://liturgia.silvestrini.org/letture/2021-12-05.html
2021-12-08,Immacolata Concezione,Wednesday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84-B,2021,http://www.lachiesa.it/calendario/Detailed/20211208.shtml,https://liturgia.silvestrini.org/letture/2021-12-08.html
2021-12-12,3° Domenica di Avvento - Gaudete,Sunday,III domenica di Avvento,C3-B,2021,http://www.lachiesa.it/calendario/Detailed/20211212.shtml,https://liturgia.silvestrini.org/letture/2021-12-12.html
2021-12-19,4° Domenica di Avvento,Sunday,IV domenica di Avvento,C4-B,2021,http://www.lachiesa.it/calendario/Detailed/20211219.shtml,https://liturgia.silvestrini.org/letture/2021-12-19.html
2021-12-25,Natale del Signore,Saturday,Natale del Signore – Messa del giorno,C8-B,2021,http://www.lachiesa.it/calendario/Detailed/20211225.shtml,https://liturgia.silvestrini.org/letture/2021-12-25.html
2021-12-26,Festa della Sacra Famiglia,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9-B,2021,http://www.lachiesa.it/calendario/Detailed/20211226.shtml,https://liturgia.silvestrini.org/letture/2021-12-26.html
2022-01-01,Maria Santissima Madre di Dio,Saturday,Solennità di Maria SS Madre di Dio,C10-C,2022,http://www.lachiesa.it/calendario/Detailed/20220101.shtml,https://liturgia.silvestrini.org/letture/2022-01-01.html
