id_canti,titolo,score_vector_similarity,score_text_similarity,score_deviation,score_selection,score_history,score,adeguatezza
102,Canoni - Misericordias Domini,0.5356237742548351,0.07,-0.09,,,16,:material-dots-horizontal: Mh
2568,Il Signore in eterno ,,0.32,-0.03,,,16,:material-dots-horizontal: Mh
2180,L'offerta,,0.29,-0.0,,,16,:material-dots-horizontal: Mh
2526,Grazie Gesù,,0.32,-0.05,,,16,:material-dots-horizontal: Mh
2,"Abbà, Padre (ascoltami)",,0.25,0.15,,0.11,16,:material-dots-horizontal: Mh
2112,Luce,,0.32,-0.05,,,16,:material-dots-horizontal: Mh
2123,Alleluia 7,0.3727337184909927,0.17,-0.06,,,16,:material-dots-horizontal: Mh
457,Ti offriamo,,0.36,-0.08,,,16,:material-dots-horizontal: Mh
130,Col Tuo amor,,0.27,0.03,,,16,:material-dots-horizontal: Mh
2591,La Casa,,0.32,-0.03,,,16,:material-dots-horizontal: Mh
2650,Pietre vive,,0.31,-0.02,,,16,:material-dots-horizontal: Mh
487,Vieni Nasci ancora,,0.31,-0.02,,,16,:material-dots-horizontal: Mh
1745,Beati voi,,0.21,0.08,,,15,:material-dots-horizontal: Mh
117,Cantiamo Te,,0.31,-0.24,,0.25,15,:material-dots-horizontal: Mh
1591,Dov’è l’amore e la carità,,0.28,-0.01,,,15,:material-dots-horizontal: Mh
2370,Il Magnificat,,0.29,-0.03,,,15,:material-dots-horizontal: Mh
419,Segni del tuo amore,,0.31,-0.04,,,15,:material-dots-horizontal: Mh
1747,"Alleluia, da chi andremo",,0.26,0.01,,,15,:material-dots-horizontal: Mh
1889,Ai piedi di Gesù (semplificata),,0.3,-0.03,,,15,:material-dots-horizontal: Mh
1944,Luce che sorgi nella notte,,0.36,-0.12,,,15,:material-dots-horizontal: Mh
2340,Questo è il giorno,,0.36,-0.11,,,15,:material-dots-horizontal: Mh
2253,Venite applaudiamo al Signore,,0.35,-0.11,,,15,:material-dots-horizontal: Mh
2592,La casa sulla Roccia,,0.33,-0.07,,,15,:material-dots-horizontal: Mh
1782,Padre mio,,0.32,-0.07,,,15,:material-dots-horizontal: Mh
2048,Beati voi,,0.25,0.02,,,15,:material-dots-horizontal: Mh
2196,Alza i tuoi occhi al cielo,,0.35,-0.09,,,15,:material-dots-horizontal: Mh
1723,Kol rina vishoua (Qol - rinna - wishua),,0.23,0.05,,,15,:material-dots-horizontal: Mh
337,Ogni mia parola,,0.26,0.02,,0.15,15,:material-dots-horizontal: Mh
46,Amar come Gesù amò (per avere la felicità),,0.3,-0.04,,,15,:material-dots-horizontal: Mh
2537,Insieme come fratelli,,0.26,0.02,,,15,:material-dots-horizontal: Mh
10,Adesso è la pienezza,,0.32,-0.07,,,15,:material-dots-horizontal: Mh
1881,Hallelujah (riadattamento cattolico),,0.29,-0.02,,,15,:material-dots-horizontal: Mh
1701,Sono il Signor che ti guarisce,,0.32,-0.07,,,15,:material-dots-horizontal: Mh
1619,Come ti ama Dio,,0.31,-0.06,,,15,:material-dots-horizontal: Mh
1767,Io scelgo Te,,0.3,-0.04,,,15,:material-dots-horizontal: Mh
1609,Madre del cielo,,0.27,-0.0,,,15,:material-dots-horizontal: Mh
1554,Emmanuel tu sei,,0.29,-0.03,,,15,:material-dots-horizontal: Mh
3011,Lo Spirito di Cristo,,0.3,-0.03,,,15,:material-dots-horizontal: Mh
3100,Tutta la terra canti a Dio,,0.35,-0.11,,,15,:material-dots-horizontal: Mh
1904,Questa famiglia ti benedice,,0.23,0.05,,,15,:material-dots-horizontal: Mh
2447,Tempo di ricominciare,,0.37,-0.13,,,15,:material-dots-horizontal: Mh
2257,Yes Lord,,0.24,0.04,,,15,:material-dots-horizontal: Mh
2736,Alleluia Vi annunzio,,0.26,0.01,,,15,:material-dots-horizontal: Mh
220,Guarda questa offerta,,0.25,0.02,,,15,:material-dots-horizontal: Mh
1616,Canzone della speranza,,0.38,-0.14,,,15,:material-dots-horizontal: Mh
292,Luce di verità,,0.34,-0.08,,,15,:material-dots-horizontal: Mh
1698,Vergin Santa,,0.36,-0.12,,,15,:material-dots-horizontal: Mh
2939,Ci doniamo a Te,,0.31,-0.05,,,15,:material-dots-horizontal: Mh
1766,Io con voi,,0.25,0.03,,,15,:material-dots-horizontal: Mh
2228,Magnifica il Signore anima mia,,0.35,-0.09,,,15,:material-dots-horizontal: Mh
2520,Effonderò il mio spirito,,0.23,0.04,,,15,:material-dots-horizontal: Mh
2355,Gustate e vedete,,0.28,-0.01,,,15,:material-dots-horizontal: Mh
1446,Ai piedi di Gesù,,0.3,-0.03,,,15,:material-dots-horizontal: Mh
293,Lui verrà e ti salverà,,0.3,-0.03,,,15,:material-dots-horizontal: Mh
3027,"Contigo Maria (Con te, Maria)",,0.32,-0.06,,,15,:material-dots-horizontal: Mh
2601,Un canto il cuor,,0.29,-0.03,,,15,:material-dots-horizontal: Mh
3022,Redentore delle genti,,0.33,-0.08,,,15,:material-dots-horizontal: Mh
1577,Manda il Tuo Spirito,,0.25,0.02,,,15,:material-dots-horizontal: Mh
2014,"Maria, Maria (Piccola fanciulla)",,0.32,-0.06,,,15,:material-dots-horizontal: Mh
2681,Rendiamo grazie a te,,0.36,-0.11,,,15,:material-dots-horizontal: Mh
1676,Ti rendiamo grazie,,0.31,-0.06,,,15,:material-dots-horizontal: Mh
2050,"Alleluja, lodate il Signore",,0.27,0.01,,,15,:material-dots-horizontal: Mh
1997,"Dio con noi, Emmanuel",,0.28,-0.01,,,15,:material-dots-horizontal: Mh
257,Io vedo il Re,,0.31,-0.04,,,15,:material-dots-horizontal: Mh
2846,Come chicco di grano,,0.37,-0.12,,,15,:material-dots-horizontal: Mh
3001,Santo Spirito,,0.26,0.01,,,15,:material-dots-horizontal: Mh
1780,Vocazione,,0.37,-0.02,,0.07,14,:material-dots-horizontal: Mh
465,Tu scendi dalle stelle,,0.27,-0.02,,,14,:material-dots-horizontal: Mh
2777,Tu sei il mio Dio (Meraviglioso),,0.32,-0.09,,,14,:material-dots-horizontal: Mh
2232,"Tu, nostro Pastore",,0.28,-0.03,,,14,:material-dots-horizontal: Mh
490,Vieni Spirito Forza dall'alto,,0.24,0.02,,,14,:material-dots-horizontal: Mh
2301,E lo credemmo abbandonato da DIo,,0.39,-0.18,,,14,:material-dots-horizontal: Mh
1726,Prepariamo la via al Signore,,0.3,-0.07,,,14,:material-dots-horizontal: Mh
2296,Custode del Signore (v2),,0.38,-0.16,,,14,:material-dots-horizontal: Mh
2164,Trasformaci in te,,0.29,-0.04,,,14,:material-dots-horizontal: Mh
339,Ora è tempo di gioia,,0.28,-0.04,,,14,:material-dots-horizontal: Mh
1602,Accetta o Padre,,0.3,-0.07,,,14,:material-dots-horizontal: Mh
2322,Lodate il Signore dai Cieli,,0.24,0.01,,,14,:material-dots-horizontal: Mh
1998,Celebra il Signore Terra tutta,,0.31,-0.08,,,14,:material-dots-horizontal: Mh
2393,Io credo in te Gesù (v2),,0.28,-0.04,,,14,:material-dots-horizontal: Mh
1629,Ci inviti alla tua festa,,0.26,-0.0,,,14,:material-dots-horizontal: Mh
2884,Hallelujah Cohen,,0.27,-0.02,,,14,:material-dots-horizontal: Mh
1727,Ti sei fatto pane,,0.33,-0.1,,,14,:material-dots-horizontal: Mh
2003,Giovanni,,0.31,-0.08,,,14,:material-dots-horizontal: Mh
1799,Spirito Santo,,0.23,0.03,,,14,:material-dots-horizontal: Mh
73,Beati quelli che ascoltano,,0.38,-0.17,,,14,:material-dots-horizontal: Mh
2554,Ora e per sempre (Over and over),,0.29,-0.05,,,14,:material-dots-horizontal: Mh
2584,Re dei re (osanna),,0.22,0.03,,,14,:material-dots-horizontal: Mh
1699,Tantum Ergo,0.4575951262111087,0.0,-0.01,,,14,:material-dots-horizontal: Mh
2106,Vivi in noi don Bosco,,0.27,-0.03,,,14,:material-dots-horizontal: Mh
2783,Mistero della fede - Tu ci hai Redenti,,0.23,0.03,,,14,:material-dots-horizontal: Mh
2351,Ci accogli alla tua mensa,,0.29,-0.04,,,14,:material-dots-horizontal: Mh
2187,Acclamiamo a Dio,,0.28,-0.03,,,14,:material-dots-horizontal: Mh
2324,Roccia di fedeltà,,0.3,-0.05,,,14,:material-dots-horizontal: Mh
2173,Luce di Dio,,0.34,-0.12,,,14,:material-dots-horizontal: Mh
1732,Vi annuncio la gioia,,0.33,-0.09,,,14,:material-dots-horizontal: Mh
2797,The blessing,,0.31,-0.07,,,14,:material-dots-horizontal: Mh
2295,Custode del Signore,,0.38,-0.16,,,14,:material-dots-horizontal: Mh
2503,Che magnifico nome,,0.32,-0.08,,,14,:material-dots-horizontal: Mh
1873,E' festa grande ,,0.3,-0.05,,,14,:material-dots-horizontal: Mh
2221,Cantico delle creature,,0.31,-0.08,,,14,:material-dots-horizontal: Mh
1708,Betlemme di Efrata,,0.31,-0.07,,,14,:material-dots-horizontal: Mh
142,Con Te faremo cose grandi,,0.36,-0.13,,,14,:material-dots-horizontal: Mh
1668,Fiumi di misericordia,,0.35,-0.12,,,14,:material-dots-horizontal: Mh
191,Evenhu Shalom,,0.2,0.07,,,14,:material-dots-horizontal: Mh
1704,Il Signore è vicino,,0.28,-0.03,,,14,:material-dots-horizontal: Mh
2742,Lode,,0.31,-0.08,,,14,:material-dots-horizontal: Mh
2245,E' la gioia che fa cantare,,0.31,-0.07,,,14,:material-dots-horizontal: Mh
2979,Il Signore è mia luce e salvezza,,0.3,-0.06,,,14,:material-dots-horizontal: Mh
1564,Nostra gloria è la croce,,0.34,-0.12,,,14,:material-dots-horizontal: Mh
379,Rendete grazie,,0.3,-0.07,,,14,:material-dots-horizontal: Mh
2563,Ruah,,0.24,0.02,,,14,:material-dots-horizontal: Mh
2769,Signore delle Cime,,0.26,-0.02,,,14,:material-dots-horizontal: Mh
1558,Le tue meraviglie,,0.32,-0.09,,,14,:material-dots-horizontal: Mh
2492,Alzate il vostro sguardo,,0.22,0.03,,,14,:material-dots-horizontal: Mh
13,Alla mensa del Signore,,0.31,-0.08,,,14,:material-dots-horizontal: Mh
2444,Resta con noi Gesù ,,0.28,-0.04,,,14,:material-dots-horizontal: Mh
1789,Quando busserò,,0.2,0.07,,,14,:material-dots-horizontal: Mh
2414,Ave dolce Maria,,0.29,-0.08,,,13,:material-dots-horizontal: Mh
1600,Fratello Sole e Sorella Luna (semplificata),,0.34,-0.14,,,13,:material-dots-horizontal: Mh
2095,"Canoni - Confitemini, Domino (Ringrazia il Signore perché è buono)",0.3223151273619226,0.13,-0.05,,,13,:material-dots-horizontal: Mh
2338,Oggi ci hai chiamati,,0.29,-0.06,,,13,:material-dots-horizontal: Mh
3084,Vita che risorge,,0.37,-0.16,,,13,:material-dots-horizontal: Mh
2177,O Gesù mio amabilissimo,,0.28,-0.05,,,13,:material-dots-horizontal: Mh
2978,Simbolo Apostolico,,0.27,-0.04,,,13,:material-dots-horizontal: Mh
2391,Lode ed esortazione,,0.28,-0.05,,,13,:material-dots-horizontal: Mh
2237,A Betlemme di Giudea,,0.26,-0.03,,,13,:material-dots-horizontal: Mh
1389,Non per forza,,0.25,-0.02,,,13,:material-dots-horizontal: Mh
2654,Gesù ti adoro,,0.28,-0.05,,,13,:material-dots-horizontal: Mh
17,Alleluia è risorto,,0.28,-0.06,,,13,:material-dots-horizontal: Mh
1885,Sfolgora il sole di Pasqua,,0.29,-0.08,,,13,:material-dots-horizontal: Mh
1651,Talità Kum,,0.2,0.04,,,13,:material-dots-horizontal: Mh
1720,"Laudate, omnes gentes",,0.18,0.06,,,13,:material-dots-horizontal: Mh
1947,Aprite le porte,,0.32,-0.11,,,13,:material-dots-horizontal: Mh
2193,Beatitudini,,0.25,-0.02,,,13,:material-dots-horizontal: Mh
28,"Alleluia, chi ascolta",,0.28,-0.06,,,13,:material-dots-horizontal: Mh
2655,Celebra il Re,,0.25,-0.01,,,13,:material-dots-horizontal: Mh
2093,Il giorno più bello (La mia prima comunione),,0.31,-0.1,,,13,:material-dots-horizontal: Mh
201,Frutto della nostra terra,,0.31,-0.09,,,13,:material-dots-horizontal: Mh
1680,Tutta la terra attende,,0.29,-0.07,,,13,:material-dots-horizontal: Mh
1976,Come brezza ,,0.3,-0.09,,,13,:material-dots-horizontal: Mh
2981,O Donna gloriosa,,0.34,-0.14,,,13,:material-dots-horizontal: Mh
2782,Nelle mani tue,,0.24,-0.01,,,13,:material-dots-horizontal: Mh
290,Lode e gloria a Te,,0.26,-0.03,,,13,:material-dots-horizontal: Mh
1958,Resto con te,,0.34,-0.13,,,13,:material-dots-horizontal: Mh
1813,Vivi della sua pace,,0.31,-0.1,,,13,:material-dots-horizontal: Mh
2053,Canoni - Nulla ti turbi,,0.21,0.04,,,13,:material-dots-horizontal: Mh
1643,Alleluia Gen Verde,,0.26,-0.03,,,13,:material-dots-horizontal: Mh
1966,Nozze a Cana,,0.32,-0.11,,,13,:material-dots-horizontal: Mh
2086,"La Tua Parola, Signore",,0.29,-0.06,,,13,:material-dots-horizontal: Mh
2222,Tutto il mondo deve sapere,,0.32,-0.11,,,13,:material-dots-horizontal: Mh
1618,L'acqua della salvezza,,0.29,-0.07,,,13,:material-dots-horizontal: Mh
129,Cieli e terra nuova,,0.33,-0.12,,,13,:material-dots-horizontal: Mh
2499,Buon Gesù,,0.26,-0.04,,,13,:material-dots-horizontal: Mh
2144,E' il segno del tuo amore,,0.32,-0.1,,,13,:material-dots-horizontal: Mh
2417,A te nostro Padre,,0.22,0.02,,,13,:material-dots-horizontal: Mh
3007,Sete di verità,,0.32,-0.1,,,13,:material-dots-horizontal: Mh
2431,Cantico della creazione,,0.25,-0.02,,,13,:material-dots-horizontal: Mh
2083,Anima Christi,,0.17,0.09,,,13,:material-dots-horizontal: Mh
2388,Lode alla Trinità,,0.29,-0.08,,,13,:material-dots-horizontal: Mh
200,Fratello Sole e Sorella Luna,,0.34,-0.14,,,13,:material-dots-horizontal: Mh
434,Sono qui a lodarti (luce del mondo),,0.31,-0.09,,,13,:material-dots-horizontal: Mh
1678,Io credo in te Gesù,,0.28,-0.05,,,13,:material-dots-horizontal: Mh
2344,Trisaghion,,0.31,-0.1,,,13,:material-dots-horizontal: Mh
44,Alzati e risplendi,,0.25,-0.02,,,13,:material-dots-horizontal: Mh
2597,Glorifica il Signore Gerusalemme,,0.31,-0.1,,,13,:material-dots-horizontal: Mh
1937,Rallegratevi,,0.29,-0.07,,,13,:material-dots-horizontal: Mh
7,Accoglimi,,0.35,-0.14,,,13,:material-dots-horizontal: Mh
2407,Solo tu il mio Dio ,,0.31,-0.1,,,13,:material-dots-horizontal: Mh
2000,O Croce Fedele ,,0.27,-0.04,,,13,:material-dots-horizontal: Mh
2828,Luce del mondo,,0.28,-0.06,,,13,:material-dots-horizontal: Mh
1575,Dio è amore,,0.29,-0.06,,,13,:material-dots-horizontal: Mh
1980,Dell'aurora tu sorgi più bella,,0.26,-0.04,,,13,:material-dots-horizontal: Mh
2485,Con un cuore solo,,0.31,-0.09,,,13,:material-dots-horizontal: Mh
2641,"Tuo è il regno, tua è la potenza",,0.25,-0.02,,,13,:material-dots-horizontal: Mh
1892,Signora della pace,,0.32,-0.1,,,13,:material-dots-horizontal: Mh
3094,A te canto ,,0.25,-0.01,,,13,:material-dots-horizontal: Mh
2555,Ora si può,,0.32,-0.11,,,13,:material-dots-horizontal: Mh
2875,Christ is my hope,,0.27,-0.04,,,13,:material-dots-horizontal: Mh
1551,Cantiamo con gioia,,0.31,-0.1,,,13,:material-dots-horizontal: Mh
2238,"Alleluia, rendete grazie",,0.3,-0.08,,,13,:material-dots-horizontal: Mh
2190,Cantico dell'agnello,,0.3,-0.09,,,13,:material-dots-horizontal: Mh
2766,Alleluia dello Spirito,,0.26,-0.04,,,13,:material-dots-horizontal: Mh
2660,Canoni Vari,,0.31,-0.1,,,13,:material-dots-horizontal: Mh
2410,Cantammo a Gesù (Popoli tutti acclamate),,0.23,0.01,,,13,:material-dots-horizontal: Mh
23,Alleluia Canto per Cristo,,0.3,-0.08,,,13,:material-dots-horizontal: Mh
2472,Benedetto sei Tu che vieni,,0.29,-0.06,,,13,:material-dots-horizontal: Mh
1746,"Alleluia, oggi è nato",,0.27,-0.05,,,13,:material-dots-horizontal: Mh
2934,Se siamo uniti,,0.27,-0.05,,,13,:material-dots-horizontal: Mh
1730,Rallegrati Gerusalemme,,0.27,-0.04,,,13,:material-dots-horizontal: Mh
2610,T'amo Gesù,,0.24,0.0,,,13,:material-dots-horizontal: Mh
2072,Benedite e acclamate,,0.33,-0.14,,,12,:material-dots-horizontal: Mh
1855,"Cantate al Signore, cantatelo nei secoli",,0.26,-0.05,,,12,:material-dots-horizontal: Mh
2682,Alla fredda tua capanna,,0.24,-0.03,,,12,:material-dots-horizontal: Mh
2212,Alleluia (Canta con gioia),,0.27,-0.07,,,12,:material-dots-horizontal: Mh
235,Il Signore è la Luce,,0.26,-0.05,,,12,:material-dots-horizontal: Mh
365,Preghiera semplice,,0.29,-0.09,,,12,:material-dots-horizontal: Mh
500,Pane di vita nuova,,0.31,-0.12,,,12,:material-dots-horizontal: Mh
1902,Confidiamo in te,,0.28,-0.08,,,12,:material-dots-horizontal: Mh
2887,Alla cena dell’Agnello,,0.28,-0.07,,,12,:material-dots-horizontal: Mh
1664,Vero cibo è il tuo corpo,,0.22,-0.0,,,12,:material-dots-horizontal: Mh
1473,Chi?,,0.32,-0.13,,,12,:material-dots-horizontal: Mh
1739,Emmanuel è Dio con noi,,0.25,-0.04,,,12,:material-dots-horizontal: Mh
2405,Le mie mani son piene (di benedizioni),,0.27,-0.07,,,12,:material-dots-horizontal: Mh
355,Pane del cielo,,0.31,-0.11,,,12,:material-dots-horizontal: Mh
1903,Dona la pace,,0.22,-0.01,,,12,:material-dots-horizontal: Mh
1864,Ecco l'uomo (Uomo della Croce - forma breve),,0.28,-0.07,,,12,:material-dots-horizontal: Mh
2635,Sii esaltato ,,0.23,-0.01,,,12,:material-dots-horizontal: Mh
370,Quale gioia,,0.28,-0.08,,,12,:material-dots-horizontal: Mh
1647,Stasera sono a mani vuote,,0.24,-0.03,,,12,:material-dots-horizontal: Mh
2662,Alleluia (Shalom),,0.25,-0.05,,,12,:material-dots-horizontal: Mh
1697,Ti amo Signor,,0.21,0.01,,,12,:material-dots-horizontal: Mh
2300,Con Te Camminerò,,0.28,-0.07,,,12,:material-dots-horizontal: Mh
2538,Io Ti adoro (Versione italiana),,0.28,-0.08,,,12,:material-dots-horizontal: Mh
2094,"Canoni - Adoramus Te, Domine",0.3212770333296623,0.04,0.01,,,12,:material-dots-horizontal: Mh
2604,Gerico Cadrà,,0.31,-0.11,,,12,:material-dots-horizontal: Mh
1833,Consolate il mio popolo,,0.21,0.01,,,12,:material-dots-horizontal: Mh
1670,Cerco il tuo volto Signore,,0.28,-0.07,,,12,:material-dots-horizontal: Mh
2148,Gesù caricato della croce,,0.24,-0.03,,,12,:material-dots-horizontal: Mh
425,Shalom,,0.26,-0.06,,,12,:material-dots-horizontal: Mh
2010,Mistero della Fede,,0.22,-0.01,,,12,:material-dots-horizontal: Mh
2372,Non sei più tu che cerchi me,,0.2,0.03,,,12,:material-dots-horizontal: Mh
2088,La tua anima è benedetta dal cielo,,0.29,-0.1,,,12,:material-dots-horizontal: Mh
2166,Benedetto sei o Padre,,0.3,-0.11,,,12,:material-dots-horizontal: Mh
2692,Ascolterò la tua parola,,0.32,-0.14,,,12,:material-dots-horizontal: Mh
2462,Alleluia con il cuore,,0.28,-0.07,,,12,:material-dots-horizontal: Mh
2461,Benedici il Signore anima mia,,0.28,-0.09,,,12,:material-dots-horizontal: Mh
3031,Viene in mezzo a noi il Dio della Gioia,,0.32,-0.12,,,12,:material-dots-horizontal: Mh
445,Svegliati o Sion,,0.31,-0.12,,,12,:material-dots-horizontal: Mh
294,Madre della speranza,,0.28,-0.07,,,12,:material-dots-horizontal: Mh
22,Alleluia al Redentore,,0.31,-0.12,,,12,:material-dots-horizontal: Mh
2002,Maranathà,,0.28,-0.09,,,12,:material-dots-horizontal: Mh
1717,"Un sol corpo, un sol spirito",,0.28,-0.07,,,12,:material-dots-horizontal: Mh
2353,Oggi è Festa per noi,,0.28,-0.09,,,12,:material-dots-horizontal: Mh
2750,Riuniti nel suo nome,,0.26,-0.06,,,12,:material-dots-horizontal: Mh
2886,Accogli nel tuo grembo,,0.29,-0.09,,,12,:material-dots-horizontal: Mh
1757,Chi ha sete,,0.29,-0.1,,,12,:material-dots-horizontal: Mh
181,Ecco il nostro si,,0.33,-0.15,,,12,:material-dots-horizontal: Mh
2432,"Io ti amo Signore, mia forza Tu sei",,0.22,-0.01,,,12,:material-dots-horizontal: Mh
1581,La voce di Maria,,0.31,-0.12,,,12,:material-dots-horizontal: Mh
9,Acqua sole e verità,,0.27,-0.06,,,12,:material-dots-horizontal: Mh
2337,Gesù che sta passando,,0.24,-0.03,,,12,:material-dots-horizontal: Mh
2493,Amen Jhavè,,0.26,-0.05,,,12,:material-dots-horizontal: Mh
1656,Ave dolce Maria,,0.29,-0.1,,,12,:material-dots-horizontal: Mh
297,Magnificat ’86,,0.29,-0.11,,,11,:material-dots-horizontal: Mh
1836,Ecco la serva del Signore,,0.29,-0.12,,,11,:material-dots-horizontal: Mh
1702,Questo è il mio corpo,,0.22,-0.02,,,11,:material-dots-horizontal: Mh
259,Isaia 11,,0.24,-0.05,,,11,:material-dots-horizontal: Mh
1352,Abbracciami,,0.27,-0.09,,,11,:material-dots-horizontal: Mh
2880,Canto a Sant'Antonio,,0.26,-0.07,,,11,:material-dots-horizontal: Mh
2456,Salga da questo altare,,0.24,-0.05,,,11,:material-dots-horizontal: Mh
1621,Occhi di cielo,,0.28,-0.1,,,11,:material-dots-horizontal: Mh
2130,Degno di Lode,,0.26,-0.08,,,11,:material-dots-horizontal: Mh
1999,Cose stupende ,,0.27,-0.09,,,11,:material-dots-horizontal: Mh
1817,Venite applaudiamo al Signore  (Salmo 94),,0.32,-0.15,,,11,:material-dots-horizontal: Mh
1383,Nel nome del Padre,,0.2,-0.01,,,11,:material-dots-horizontal: Mh
2415,Quando lo spirito ,,0.21,-0.01,,,11,:material-dots-horizontal: Mh
136,Come Maria,,0.28,-0.1,,,11,:material-dots-horizontal: Mh
2026,Tu un giorno,,0.28,-0.11,,,11,:material-dots-horizontal: Mh
1569,Stai con me,,0.27,-0.1,,,11,:material-dots-horizontal: Mh
2174,Quelli che amano te,,0.31,-0.13,,,11,:material-dots-horizontal: Mh
154,Davanti al Re,,0.23,-0.04,,,11,:material-dots-horizontal: Mh
1640,"Sei Tu, Signore",,0.31,-0.15,,,11,:material-dots-horizontal: Mh
1654,Come unico Pane,,0.31,-0.15,,,11,:material-dots-horizontal: Mh
315,Nei cieli un grido risuonò,,0.27,-0.1,,,11,:material-dots-horizontal: Mh
1595,Inno al Signore della tempesta,,0.26,-0.07,,,11,:material-dots-horizontal: Mh
1545,Acclamate al Signore,,0.25,-0.06,,,11,:material-dots-horizontal: Mh
2688,"Amici, è lui",,0.25,-0.07,,,11,:material-dots-horizontal: Mh
2455,Pane della vita,,0.26,-0.07,,,11,:material-dots-horizontal: Mh
2657,Annunciamo la Tua morte,,0.2,0.0,,,11,:material-dots-horizontal: Mh
2864,Chi è costei che sorge come aurora,,0.32,-0.15,,,11,:material-dots-horizontal: Mh
1382,Dio grande Dio,,0.31,-0.14,,,11,:material-dots-horizontal: Mh
1615,Stella del mare,,0.3,-0.12,,,11,:material-dots-horizontal: Mh
4,Acclamate al Signore,,0.3,-0.12,,,11,:material-dots-horizontal: Mh
1649,Accogli Signore i nostri doni (v2),,0.24,-0.05,,,11,:material-dots-horizontal: Mh
2430,Dolce signora dell'alleanza,,0.27,-0.08,,,11,:material-dots-horizontal: Mh
2029,Sommo e glorioso Dio,,0.29,-0.11,,,11,:material-dots-horizontal: Mh
1962,O fiore di grazia gentile,,0.26,-0.07,,,11,:material-dots-horizontal: Mh
1921,O Salvezza del mondo (Inno Madonna della Catena di Cassano Jonio),,0.26,-0.07,,,11,:material-dots-horizontal: Mh
125,Cerco la Tua voce,,0.32,-0.15,,,11,:material-dots-horizontal: Mh
2259,Benedici il Signore anima mia,,0.27,-0.09,,,11,:material-dots-horizontal: Mh
2169,"Cantate al Signore, alleluia",,0.28,-0.1,,,11,:material-dots-horizontal: Mh
489,Vieni Spirito di Cristo (Vieni vieni spirito d’amore),,0.24,-0.05,,,11,:material-dots-horizontal: Mh
2036,Danza della carità,,0.17,0.04,,,11,:material-dots-horizontal: Mh
2451,Ballata per Maria ,,0.27,-0.1,,,11,:material-dots-horizontal: Mh
2092,Risuscitò,,0.21,-0.01,,,11,:material-dots-horizontal: Mh
176,E' Natale,,0.29,-0.11,,,11,:material-dots-horizontal: Mh
1667,Cosa Offrirti,,0.32,-0.04,,0.05,11,:material-dots-horizontal: Mh
314,Nasce l’amore,,0.26,-0.07,,,11,:material-dots-horizontal: Mh
1948,La Tua presenza in me,,0.3,-0.13,,,11,:material-dots-horizontal: Mh
2578,Veglia al bambino Gesù,,0.28,-0.1,,,11,:material-dots-horizontal: Mh
2433,Vieni Santo Spirito (culla il mio cuore),,0.24,-0.05,,,11,:material-dots-horizontal: Mh
2009,Camminiamo incontro al Signore,,0.27,-0.08,,,11,:material-dots-horizontal: Mh
1690,Gloria al re dei re,,0.25,-0.06,,,11,:material-dots-horizontal: Mh
2442,Come il fiume,,0.24,-0.05,,,11,:material-dots-horizontal: Mh
268,L’uomo nuovo,,0.25,-0.07,,,11,:material-dots-horizontal: Mh
1644,Santo Rock (Santo sei Signore),,0.23,-0.04,,,11,:material-dots-horizontal: Mh
2376,"Apocalisse 19,6",,0.25,-0.09,,,10,:material-dots-horizontal: Mh
2876,Pellegrini di speranza,,0.31,-0.16,,,10,:material-dots-horizontal: Mh
264,L’acqua viva,,0.24,-0.07,,,10,:material-dots-horizontal: Mh
2622,Dalla tristezza alla danza,,0.28,-0.12,,,10,:material-dots-horizontal: Mh
1989,Andro' a vederla un di',,0.21,-0.03,,,10,:material-dots-horizontal: Mh
2191,Alleluia di Lourdes,,0.27,-0.12,,,10,:material-dots-horizontal: Mh
2287,O Dio tu sei il mio Dio,,0.25,-0.08,,,10,:material-dots-horizontal: Mh
2519,Ecco il legno,,0.23,-0.06,,,10,:material-dots-horizontal: Mh
2424,Mio rifugio sei tu,,0.24,-0.07,,,10,:material-dots-horizontal: Mh
2079,Regina dei cieli,,0.25,-0.08,,,10,:material-dots-horizontal: Mh
61,Ascolta la Preghiera,,0.34,-0.19,,,10,:material-dots-horizontal: Mh
302,"Maria, tu che hai atteso",,0.25,-0.09,,,10,:material-dots-horizontal: Mh
2038,Salve o Dolce Vergine,,0.26,-0.11,,,10,:material-dots-horizontal: Mh
452,Testimoni dell’amore,,0.35,-0.21,,,10,:material-dots-horizontal: Mh
2653,O cieli piovete dall'alto,,0.21,-0.03,,,10,:material-dots-horizontal: Mh
2412,"Ave, piena di grazia",,0.26,-0.09,,,10,:material-dots-horizontal: Mh
2064,Crea in me o Dio un cuore puro,,0.2,-0.03,,,10,:material-dots-horizontal: Mh
492,Vivere la vita,,0.31,-0.17,,,10,:material-dots-horizontal: Mh
1547,Alleluia - Lode Cosmica (semplificata),,0.24,-0.08,,,10,:material-dots-horizontal: Mh
405,Santo (GUC),,0.27,-0.11,,,10,:material-dots-horizontal: Mh
323,Noi crediamo in Te,,0.18,-0.01,,,10,:material-dots-horizontal: Mh
27,"Alleluia, cantate al Signore",,0.3,-0.14,,,10,:material-dots-horizontal: Mh
2396,A te Signor leviamo i cuori,,0.21,-0.03,,,10,:material-dots-horizontal: Mh
2586,Incontro a Te,,0.25,-0.08,,,10,:material-dots-horizontal: Mh
1930,Evviva Rita!,,0.26,-0.11,,,10,:material-dots-horizontal: Mh
