id_liturgia,id_canti,titolo,cnt
C42-C,423,Servo per amore,10
C42-C,83,Benedici o Signore,9
C42-C,1665,Il nostro cuore offriamo a te,7
C42-C,48,Amatevi fratelli,7
C42-C,1675,Symbolum ‘77,7
C42-C,5,Accogli i nostri doni,6
C42-C,1738,Misericordia sei,6
C42-C,76,Beatitudine (La preghiera di Gesù è la nostra),6
C42-C,503,Lode al Nome Tuo,5
C42-C,117,Cantiamo Te,5
C42-C,150,Dall’aurora al tramonto,5
C42-C,1748,Benedetto Signore (Cerco solo Te),5
C42-C,453,Ti esalto Dio mio Re,5
C42-C,1478,Servire è regnare,5
C42-C,1352,Abbracciami,5
C42-C,1785,Pane di vita,5
C42-C,1800,Ti ringrazio mio Signore,5
C42-C,55,Annunceremo che Tu,5
C42-C,434,Sono qui a lodarti (luce del mondo),4
C42-C,483,Vieni al Signor,4
C42-C,217,Grandi cose,4
C42-C,236,Il Signore è la mia salvezza,4
C42-C,451,"Te, al centro del mio cuore",4
C42-C,355,Pane del cielo,4
C42-C,1613,Come un prodigio,4
C42-C,1874,Alla Madonna di Czestochowa,4
C42-C,382,Resta qui con noi,4
C42-C,394,Santa Maria del cammino,4
C42-C,1561,Adoro Te,3
C42-C,1668,Fiumi di misericordia,3
C42-C,1662,Creati per te,3
C42-C,81,Benedetto Tu Signore,3
C42-C,179,E sono solo un uomo,3
C42-C,1958,Resto con te,3
C42-C,224,Il canto dell’amore,3
C42-C,378,Re di gloria,3
C42-C,443,Su ali d’aquila,3
C43-C,201,Frutto della nostra terra,24
C43-C,168,E' bello lodarti,20
C43-C,361,Popoli tutti acclamate,17
C43-C,423,Servo per amore,10
C43-C,1416,Ecco quel che abbiamo,9
C43-C,144,Credo in Te,9
C43-C,5,Accogli i nostri doni,8
C43-C,1785,Pane di vita,8
C43-C,414,Se m’accogli,7
C43-C,1412,Invochiamo la Tua Presenza,6
C43-C,1667,Cosa Offrirti,6
C43-C,1675,Symbolum ‘77,6
C43-C,224,Il canto dell’amore,6
C43-C,1352,Abbracciami,6
C43-C,503,Lode al Nome Tuo,5
C43-C,1567,Apri i miei occhi Signore,5
C43-C,292,Luce di verità,5
C43-C,1478,Servire è regnare,5
C43-C,500,Pane di vita nuova,5
C43-C,258,Io vedo la Tua luce,5
C43-C,451,"Te, al centro del mio cuore",5
C43-C,432,Silenzioso Dio,5
C43-C,443,Su ali d’aquila,5
C43-C,325,Noi veniamo a Te,4
C43-C,185,Eccomi,4
C43-C,42,Alto e Glorioso Dio,4
C43-C,217,Grandi cose,4
C43-C,1714,"Ti saluto, o Croce santa",4
C43-C,1635,Accogli nella tua bontà,4
C43-C,419,Segni del tuo amore,4
C43-C,1738,Misericordia sei,4
C43-C,1958,Resto con te,4
C43-C,4,Acclamate al Signore,3
C43-C,117,Cantiamo Te,3
C43-C,150,Dall’aurora al tramonto,3
C43-C,466,Tu sei,3
C43-C,483,Vieni al Signor,3
C43-C,1719,Vi darò un cuore nuovo,3
C43-C,1665,Il nostro cuore offriamo a te,3
C43-C,1884,Benedetto sei Tu Signore ,3
C43-C,376,Questo è il mio comandamento,3
C43-C,467,Lodi all'altissimo (Tu sei Santo),3
C43-C,355,Pane del cielo,3
C43-C,134,Come fuoco vivo,3
C43-C,394,Santa Maria del cammino,3
C14-C,443,Su ali d’aquila,31
C14-C,150,Dall’aurora al tramonto,14
C14-C,83,Benedici o Signore,14
C14-C,411,Scusa Signore,12
C14-C,1561,Adoro Te,10
C14-C,88,Camminerò,10
C14-C,201,Frutto della nostra terra,10
C14-C,423,Servo per amore,10
C14-C,2062,Canoni - Il Signore è la mia forza,9
C14-C,492,Vivere la vita,8
C14-C,1958,Resto con te,8
C14-C,414,Se m’accogli,7
C14-C,1416,Ecco quel che abbiamo,7
C14-C,1587,La mia preghiera elevo a Te,6
C14-C,337,Ogni mia parola,6
C14-C,361,Popoli tutti acclamate,6
C14-C,236,Il Signore è la mia salvezza,6
C14-C,1478,Servire è regnare,6
C14-C,355,Pane del cielo,6
C14-C,144,Credo in Te,6
C14-C,5,Accogli i nostri doni,5
C14-C,137,Come Tu mi vuoi,5
C14-C,451,"Te, al centro del mio cuore",5
C14-C,1412,Invochiamo la Tua Presenza,4
C14-C,1583,E' tempo di grazia,4
C14-C,82,Benedici il Signore,4
C14-C,1379,Tutto è Possibile (Nuovi Orizzonti),4
C14-C,1908,Luce,4
C14-C,1874,Alla Madonna di Czestochowa,4
C14-C,1567,Apri i miei occhi Signore,3
C14-C,185,Eccomi,3
C14-C,1898,Chiamati per nome,3
C14-C,434,Sono qui a lodarti (luce del mondo),3
C14-C,1890,Anima di Cristo,3
C14-C,253,Io non sono degno,3
C14-C,1675,Symbolum ‘77,3
C14-C,1613,Come un prodigio,3
C14-C,224,Il canto dell’amore,3
C14-C,1979,Alla tua mensa,3
C14-C,1749,Che siano una sola cosa,3
C14-C,1785,Pane di vita,3
C14-C,1352,Abbracciami,3
C15-C,428,Signore come è bello (La tenda),22
C15-C,236,Il Signore è la mia salvezza,17
C15-C,423,Servo per amore,16
C15-C,150,Dall’aurora al tramonto,14
C15-C,83,Benedici o Signore,13
C15-C,1567,Apri i miei occhi Signore,12
C15-C,201,Frutto della nostra terra,12
C15-C,411,Scusa Signore,12
C15-C,82,Benedici il Signore,9
C15-C,1478,Servire è regnare,9
C15-C,361,Popoli tutti acclamate,7
C15-C,59,Apri le tue braccia,6
C15-C,382,Resta qui con noi,6
C15-C,414,Se m’accogli,5
C15-C,419,Segni del tuo amore,5
C15-C,1781,Gesù e la samaritana,5
C15-C,1785,Pane di vita,5
C15-C,152,Davanti a questo amore,5
C15-C,355,Pane del cielo,5
C15-C,1562,Come il cervo va all'acqua viva,5
C15-C,378,Re di gloria,5
C15-C,1587,La mia preghiera elevo a Te,4
C15-C,185,Eccomi,4
C15-C,1780,Vocazione,4
C15-C,1416,Ecco quel che abbiamo,4
C15-C,1635,Accogli nella tua bontà,4
C15-C,457,Ti offriamo,4
C15-C,1958,Resto con te,4
C15-C,144,Credo in Te,4
C15-C,337,Ogni mia parola,3
C15-C,434,Sono qui a lodarti (luce del mondo),3
C15-C,466,Tu sei,3
C15-C,73,Beati quelli che ascoltano,3
C15-C,88,Camminerò,3
C15-C,383,Resurrezione,3
C15-C,217,Grandi cose,3
C15-C,1714,"Ti saluto, o Croce santa",3
C15-C,1900,Davanti a Te,3
C15-C,6,Accogli Signore i nostri doni,3
C15-C,179,E sono solo un uomo,3
C15-C,1950,Venite a me,3
C15-C,1352,Abbracciami,3
C15-C,446,Symbolum ‘77 (v2),3
C15-C,1864,Ecco l'uomo (Uomo della Croce - forma breve),3
C15-C,134,Come fuoco vivo,3
C15-C,189,Esci dalla Tua terra,3
C16-C,82,Benedici il Signore,44
C16-C,201,Frutto della nostra terra,24
C16-C,1748,Benedetto Signore (Cerco solo Te),22
C16-C,150,Dall’aurora al tramonto,21
C16-C,1639,Mi perdo nel tuo amore,21
C16-C,414,Se m’accogli,14
C16-C,1561,Adoro Te,10
C16-C,1587,La mia preghiera elevo a Te,9
C16-C,361,Popoli tutti acclamate,9
C16-C,423,Servo per amore,9
C16-C,5,Accogli i nostri doni,9
C16-C,83,Benedici o Signore,8
C16-C,137,Come Tu mi vuoi,8
C16-C,1583,E' tempo di grazia,7
C16-C,451,"Te, al centro del mio cuore",7
C16-C,434,Sono qui a lodarti (luce del mondo),6
C16-C,136,Come Maria,6
C16-C,1352,Abbracciami,6
C16-C,179,E sono solo un uomo,6
C16-C,152,Davanti a questo amore,6
C16-C,466,Tu sei,5
C16-C,1635,Accogli nella tua bontà,5
C16-C,1416,Ecco quel che abbiamo,5
C16-C,1478,Servire è regnare,5
C16-C,42,Alto e Glorioso Dio,4
C16-C,483,Vieni al Signor,4
C16-C,1780,Vocazione,4
C16-C,1714,"Ti saluto, o Croce santa",4
C16-C,236,Il Signore è la mia salvezza,4
C16-C,6,Accogli Signore i nostri doni,4
C16-C,224,Il canto dell’amore,4
C16-C,1958,Resto con te,4
C16-C,411,Scusa Signore,4
C16-C,185,Eccomi,3
C16-C,337,Ogni mia parola,3
C16-C,231,Il Pane del Cammino,3
C16-C,1719,Vi darò un cuore nuovo,3
C16-C,217,Grandi cose,3
C16-C,1542,Ecco quel che abbiamo (v2),3
C16-C,1715,Trasformi in Gesù,3
C16-C,1864,Ecco l'uomo (Uomo della Croce - forma breve),3
C16-C,1785,Pane di vita,3
C16-C,443,Su ali d’aquila,3
C16-C,378,Re di gloria,3
C17-C,201,Frutto della nostra terra,19
C17-C,423,Servo per amore,18
C17-C,1,Abbà Misericordia,16
C17-C,1596,Il Figliol Prodigo (Abbracciami Gesù),14
C17-C,2073,L'amore del Padre,12
C17-C,1478,Servire è regnare,12
C17-C,1970,Grazie Padre Buono (Rns),11
C17-C,44,Alzati e risplendi,11
C17-C,1667,Cosa Offrirti,11
C17-C,414,Se m’accogli,10
C17-C,59,Apri le tue braccia,10
C17-C,83,Benedici o Signore,9
C17-C,1898,Chiamati per nome,8
C17-C,361,Popoli tutti acclamate,8
C17-C,236,Il Signore è la mia salvezza,8
C17-C,1352,Abbracciami,8
C17-C,1719,Vi darò un cuore nuovo,7
C17-C,152,Davanti a questo amore,7
C17-C,217,Grandi cose,6
C17-C,179,E sono solo un uomo,6
C17-C,144,Credo in Te,6
C17-C,1564,Nostra gloria è la croce,5
C17-C,126,Chi ci separerà,5
C17-C,1986,Cristo speranza delle genti,5
C17-C,419,Segni del tuo amore,5
C17-C,1950,Venite a me,5
C17-C,411,Scusa Signore,5
C17-C,1785,Pane di vita,5
C17-C,1780,Vocazione,4
C17-C,466,Tu sei,4
C17-C,1561,Adoro Te,4
C17-C,150,Dall’aurora al tramonto,4
C17-C,453,Ti esalto Dio mio Re,4
C17-C,370,Quale gioia,4
C17-C,220,Guarda questa offerta,4
C17-C,1416,Ecco quel che abbiamo,4
C17-C,1958,Resto con te,4
C17-C,1752,Mi basta la tua grazia,4
C17-C,1583,E' tempo di grazia,3
C17-C,434,Sono qui a lodarti (luce del mondo),3
C17-C,185,Eccomi,3
C17-C,337,Ogni mia parola,3
C17-C,138,Come un fiume,3
C17-C,231,Il Pane del Cammino,3
C17-C,371,Quale gioia (è star con Te),3
C17-C,436,Sotto il Tuo manto,3
C17-C,1665,Il nostro cuore offriamo a te,3
C17-C,82,Benedici il Signore,3
C17-C,5,Accogli i nostri doni,3
C17-C,258,Io vedo la Tua luce,3
C17-C,339,Ora è tempo di gioia,3
C17-C,2074,Misericordes sicut Pater! (Inno dell'Anno Santo della Misericordia),3
C17-C,500,Pane di vita nuova,3
C17-C,1379,Tutto è Possibile (Nuovi Orizzonti),3
C18-C,217,Grandi cose,38
C18-C,201,Frutto della nostra terra,25
C18-C,423,Servo per amore,17
C18-C,339,Ora è tempo di gioia,15
C18-C,5,Accogli i nostri doni,13
C18-C,1416,Ecco quel che abbiamo,12
C18-C,451,"Te, al centro del mio cuore",11
C18-C,236,Il Signore è la mia salvezza,10
C18-C,1478,Servire è regnare,10
C18-C,185,Eccomi,9
C18-C,1958,Resto con te,9
C18-C,137,Come Tu mi vuoi,9
C18-C,434,Sono qui a lodarti (luce del mondo),8
C18-C,1738,Misericordia sei,8
C18-C,1898,Chiamati per nome,7
C18-C,1480,Il canto del mare,7
C18-C,1639,Mi perdo nel tuo amore,7
C18-C,411,Scusa Signore,7
C18-C,1561,Adoro Te,6
C18-C,82,Benedici il Signore,6
C18-C,220,Guarda questa offerta,6
C18-C,1352,Abbracciami,6
C18-C,1785,Pane di vita,6
C18-C,337,Ogni mia parola,5
C18-C,1865,Osanna al Figlio di David,5
C18-C,4,Acclamate al Signore,5
C18-C,414,Se m’accogli,5
C18-C,126,Chi ci separerà,5
C18-C,1776,Osanna,5
C18-C,478,Verbum Panis,5
C18-C,1781,Gesù e la samaritana,5
C18-C,2059,Questo è il tempo,4
C18-C,1891,Alleluia Cristo è risorto veramente,4
C18-C,1,Abbà Misericordia,4
C18-C,59,Apri le tue braccia,4
C18-C,1667,Cosa Offrirti,4
C18-C,83,Benedici o Signore,4
C18-C,200,Fratello Sole e Sorella Luna,4
C18-C,152,Davanti a questo amore,4
C18-C,376,Questo è il mio comandamento,4
C18-C,1979,Alla tua mensa,4
C18-C,382,Resta qui con noi,4
C18-C,353,Padre perdona,3
C18-C,150,Dall’aurora al tramonto,3
C18-C,492,Vivere la vita,3
C18-C,419,Segni del tuo amore,3
C18-C,224,Il canto dell’amore,3
C18-C,2081,Cristo è risorto è vivo!  È con noi!,3
C18-C,378,Re di gloria,3
C18-C,1974,Infinitamente Grazie,3
C19-C,1865,Osanna al Figlio di David,71
C19-C,1776,Osanna,38
C19-C,1478,Servire è regnare,23
C19-C,1958,Resto con te,22
C19-C,201,Frutto della nostra terra,17
C19-C,152,Davanti a questo amore,16
C19-C,378,Re di gloria,16
C19-C,423,Servo per amore,13
C19-C,82,Benedici il Signore,11
C19-C,361,Popoli tutti acclamate,8
C19-C,500,Pane di vita nuova,8
C19-C,1667,Cosa Offrirti,7
C19-C,1864,Ecco l'uomo (Uomo della Croce - forma breve),7
C19-C,1619,Come ti ama Dio,7
C19-C,355,Pane del cielo,6
C19-C,137,Come Tu mi vuoi,6
C19-C,44,Alzati e risplendi,5
C19-C,1480,Il canto del mare,5
C19-C,83,Benedici o Signore,5
C19-C,445,Svegliati o Sion,5
C19-C,337,Ogni mia parola,4
C19-C,126,Chi ci separerà,4
C19-C,1561,Adoro Te,4
C19-C,73,Beati quelli che ascoltano,4
C19-C,1682,Benedetto sei Tu,4
C19-C,1715,Trasformi in Gesù,4
C19-C,5,Accogli i nostri doni,4
C19-C,1416,Ecco quel che abbiamo,4
C19-C,419,Segni del tuo amore,4
C19-C,1781,Gesù e la samaritana,4
C19-C,462,Ti seguirò,4
C19-C,368,Prendi la mia vita,4
C19-C,4,Acclamate al Signore,3
C19-C,434,Sono qui a lodarti (luce del mondo),3
C19-C,185,Eccomi,3
C19-C,1564,Nostra gloria è la croce,3
C19-C,370,Quale gioia,3
C19-C,1714,"Ti saluto, o Croce santa",3
C19-C,1614,Come incenso,3
C19-C,1665,Il nostro cuore offriamo a te,3
C19-C,1542,Ecco quel che abbiamo (v2),3
C19-C,1785,Pane di vita,3
C19-C,245,Insieme a Te,3
C19-C,478,Verbum Panis,3
C19-C,235,Il Signore è la Luce,3
C19-C,144,Credo in Te,3
C19-C,2083,Anima Christi,3
C19-C,145,Cristo è risorto veramente,3
C20-C,1478,Servire è regnare,45
C20-C,1561,Adoro Te,29
C20-C,163,Dov’è carità e amore,22
C20-C,434,Sono qui a lodarti (luce del mondo),15
C20-C,376,Questo è il mio comandamento,15
C20-C,1352,Abbracciami,14
C20-C,500,Pane di vita nuova,14
C20-C,1785,Pane di vita,12
C20-C,1665,Il nostro cuore offriamo a te,11
C20-C,378,Re di gloria,10
C20-C,1986,Cristo speranza delle genti,9
C20-C,1781,Gesù e la samaritana,9
C20-C,1898,Chiamati per nome,7
C20-C,383,Resurrezione,7
C20-C,423,Servo per amore,7
C20-C,1856,Canoni - Ubi Caritas,7
C20-C,1585,Il 14 di Nisan,7
C20-C,355,Pane del cielo,7
C20-C,462,Ti seguirò,7
C20-C,126,Chi ci separerà,6
C20-C,1480,Il canto del mare,6
C20-C,82,Benedici il Signore,6
C20-C,2060,Dove la carità è vera,6
C20-C,1659,Dammi i Tuoi Occhi,6
C20-C,478,Verbum Panis,6
C20-C,231,Il Pane del Cammino,5
C20-C,201,Frutto della nostra terra,5
C20-C,1675,Symbolum ‘77,5
C20-C,1664,Vero cibo è il tuo corpo,5
C20-C,503,Lode al Nome Tuo,4
C20-C,1575,Dio è amore,4
C20-C,8,Acqua siamo noi,4
C20-C,1707,Tu sei Re,4
C20-C,2031,Sei il mio rifugio,4
C20-C,1667,Cosa Offrirti,4
C20-C,152,Davanti a questo amore,4
C20-C,137,Come Tu mi vuoi,4
C20-C,200,Fratello Sole e Sorella Luna,4
C20-C,2083,Anima Christi,4
C20-C,447,Symbolum ‘80 (Ma la tua Parola),4
C20-C,382,Resta qui con noi,4
C20-C,4,Acclamate al Signore,3
C20-C,1412,Invochiamo la Tua Presenza,3
C20-C,1669,Io vengo a Te,3
C20-C,361,Popoli tutti acclamate,3
C20-C,280,Le Tue mani,3
C20-C,5,Accogli i nostri doni,3
C20-C,57,"Antica, eterna danza",3
C20-C,116,Canterò per Te,3
C20-C,451,"Te, al centro del mio cuore",3
C20-C,48,Amatevi fratelli,3
C20-C,411,Scusa Signore,3
C20-C,145,Cristo è risorto veramente,3
C20-C,130,Col Tuo amor,3
C21-C,1478,Servire è regnare,45
C21-C,1561,Adoro Te,29
C21-C,163,Dov’è carità e amore,22
C21-C,434,Sono qui a lodarti (luce del mondo),15
C21-C,376,Questo è il mio comandamento,15
C21-C,1352,Abbracciami,14
C21-C,500,Pane di vita nuova,14
C21-C,1785,Pane di vita,12
C21-C,1665,Il nostro cuore offriamo a te,11
C21-C,378,Re di gloria,10
C21-C,1986,Cristo speranza delle genti,9
C21-C,1781,Gesù e la samaritana,9
C21-C,1898,Chiamati per nome,7
C21-C,383,Resurrezione,7
C21-C,423,Servo per amore,7
C21-C,1856,Canoni - Ubi Caritas,7
C21-C,1585,Il 14 di Nisan,7
C21-C,355,Pane del cielo,7
C21-C,462,Ti seguirò,7
C21-C,126,Chi ci separerà,6
C21-C,1480,Il canto del mare,6
C21-C,82,Benedici il Signore,6
C21-C,2060,Dove la carità è vera,6
C21-C,1659,Dammi i Tuoi Occhi,6
C21-C,478,Verbum Panis,6
C21-C,231,Il Pane del Cammino,5
C21-C,201,Frutto della nostra terra,5
C21-C,1675,Symbolum ‘77,5
C21-C,1664,Vero cibo è il tuo corpo,5
C21-C,503,Lode al Nome Tuo,4
C21-C,1575,Dio è amore,4
C21-C,8,Acqua siamo noi,4
C21-C,1707,Tu sei Re,4
C21-C,2031,Sei il mio rifugio,4
C21-C,1667,Cosa Offrirti,4
C21-C,152,Davanti a questo amore,4
C21-C,137,Come Tu mi vuoi,4
C21-C,200,Fratello Sole e Sorella Luna,4
C21-C,2083,Anima Christi,4
C21-C,447,Symbolum ‘80 (Ma la tua Parola),4
C21-C,382,Resta qui con noi,4
C21-C,4,Acclamate al Signore,3
C21-C,1412,Invochiamo la Tua Presenza,3
C21-C,1669,Io vengo a Te,3
C21-C,361,Popoli tutti acclamate,3
C21-C,280,Le Tue mani,3
C21-C,5,Accogli i nostri doni,3
C21-C,57,"Antica, eterna danza",3
C21-C,116,Canterò per Te,3
C21-C,451,"Te, al centro del mio cuore",3
C21-C,48,Amatevi fratelli,3
C21-C,411,Scusa Signore,3
C21-C,145,Cristo è risorto veramente,3
C21-C,130,Col Tuo amor,3
C22-C,1714,"Ti saluto, o Croce santa",19
C22-C,1564,Nostra gloria è la croce,9
C22-C,152,Davanti a questo amore,9
C22-C,411,Scusa Signore,9
C22-C,185,Eccomi,8
C22-C,1856,Canoni - Ubi Caritas,8
C22-C,355,Pane del cielo,8
C22-C,462,Ti seguirò,7
C22-C,434,Sono qui a lodarti (luce del mondo),6
C22-C,1891,Alleluia Cristo è risorto veramente,5
C22-C,1864,Ecco l'uomo (Uomo della Croce - forma breve),5
C22-C,378,Re di gloria,5
C22-C,1561,Adoro Te,4
C22-C,383,Resurrezione,4
C22-C,1480,Il canto del mare,4
C22-C,423,Servo per amore,4
C22-C,500,Pane di vita nuova,4
C22-C,1863,Tu sei misericordia,4
C22-C,2062,Canoni - Il Signore è la mia forza,4
C22-C,1619,Come ti ama Dio,4
C22-C,231,Il Pane del Cammino,3
C22-C,1780,Vocazione,3
C22-C,361,Popoli tutti acclamate,3
C22-C,188,Emmanuel,3
C22-C,280,Le Tue mani,3
C22-C,201,Frutto della nostra terra,3
C22-C,451,"Te, al centro del mio cuore",3
C22-C,2000,O Croce Fedele ,3
C22-C,2083,Anima Christi,3
C22-C,163,Dov’è carità e amore,3
C22-C,376,Questo è il mio comandamento,3
C22-C,1639,Mi perdo nel tuo amore,3
C24-C,145,Cristo è risorto veramente,51
C24-C,383,Resurrezione,49
C24-C,201,Frutto della nostra terra,33
C24-C,1891,Alleluia Cristo è risorto veramente,20
C24-C,1480,Il canto del mare,19
C24-C,419,Segni del tuo amore,15
C24-C,1715,Trasformi in Gesù,15
C24-C,280,Le Tue mani,12
C24-C,152,Davanti a questo amore,11
C24-C,83,Benedici o Signore,10
C24-C,378,Re di gloria,10
C24-C,134,Come fuoco vivo,10
C24-C,1939,La mia Pasqua è il Signore,9
C24-C,1887,Esulta il cielo,8
C24-C,1665,Il nostro cuore offriamo a te,8
C24-C,260,Jesus Christ you are my life,7
C24-C,500,Pane di vita nuova,7
C24-C,1958,Resto con te,6
C24-C,1700,Regina caeli,6
C24-C,8,Acqua siamo noi,5
C24-C,1882,"Alleluia, è risorto il Signor",5
C24-C,224,Il canto dell’amore,5
C24-C,235,Il Signore è la Luce,5
C24-C,1619,Come ti ama Dio,5
C24-C,315,Nei cieli un grido risuonò,4
C24-C,434,Sono qui a lodarti (luce del mondo),4
C24-C,1412,Invochiamo la Tua Presenza,4
C24-C,27,"Alleluia, cantate al Signore",4
C24-C,188,Emmanuel,4
C24-C,1884,Benedetto sei Tu Signore ,4
C24-C,1682,Benedetto sei Tu,4
C24-C,1352,Abbracciami,4
C24-C,1838,Ora lasciateci cantare,4
C24-C,443,Su ali d’aquila,4
C24-C,1898,Chiamati per nome,3
C24-C,1966,Nozze a Cana,3
C24-C,217,Grandi cose,3
C24-C,1667,Cosa Offrirti,3
C24-C,1885,Sfolgora il sole di Pasqua,3
C24-C,2083,Anima Christi,3
C24-C,1785,Pane di vita,3
C24-C,355,Pane del cielo,3
C24-C,1893,Canterò le meraviglie del Signor,3
C25-C,201,Frutto della nostra terra,19
C25-C,1738,Misericordia sei,19
C25-C,145,Cristo è risorto veramente,17
C25-C,383,Resurrezione,16
C25-C,1891,Alleluia Cristo è risorto veramente,14
C25-C,361,Popoli tutti acclamate,14
C25-C,423,Servo per amore,14
C25-C,134,Come fuoco vivo,12
C25-C,280,Le Tue mani,11
C25-C,83,Benedici o Signore,10
C25-C,1888,"Inno della Divina Misericordia (Gesù, confido in Te)",9
C25-C,419,Segni del tuo amore,8
C25-C,1958,Resto con te,8
C25-C,370,Quale gioia,7
C25-C,1478,Servire è regnare,7
C25-C,382,Resta qui con noi,7
C25-C,414,Se m’accogli,6
C25-C,497,Voi siete di Dio,6
C25-C,1939,La mia Pasqua è il Signore,6
C25-C,1715,Trasformi in Gesù,6
C25-C,378,Re di gloria,6
C25-C,1752,Mi basta la tua grazia,6
C25-C,1700,Regina caeli,6
C25-C,1898,Chiamati per nome,5
C25-C,1416,Ecco quel che abbiamo,5
C25-C,1352,Abbracciami,5
C25-C,451,"Te, al centro del mio cuore",5
C25-C,1785,Pane di vita,5
C25-C,443,Su ali d’aquila,5
C25-C,315,Nei cieli un grido risuonò,4
C25-C,293,Lui verrà e ti salverà,4
C25-C,1480,Il canto del mare,4
C25-C,1887,Esulta il cielo,4
C25-C,1863,Tu sei misericordia,4
C25-C,52,Andate per le strade,4
C25-C,4,Acclamate al Signore,3
C25-C,434,Sono qui a lodarti (luce del mondo),3
C25-C,117,Cantiamo Te,3
C25-C,1917,"Vieni, santo spirito di Dio",3
C25-C,1575,Dio è amore,3
C25-C,126,Chi ci separerà,3
C25-C,321,Noi canteremo gloria a Te,3
C25-C,236,Il Signore è la mia salvezza,3
C25-C,217,Grandi cose,3
C25-C,1776,Osanna,3
C25-C,1654,Come unico Pane,3
C25-C,1667,Cosa Offrirti,3
C25-C,82,Benedici il Signore,3
C25-C,2074,Misericordes sicut Pater! (Inno dell'Anno Santo della Misericordia),3
C25-C,355,Pane del cielo,3
C25-C,1675,Symbolum ‘77,3
C25-C,224,Il canto dell’amore,3
C25-C,152,Davanti a questo amore,3
C25-C,137,Come Tu mi vuoi,3
C25-C,235,Il Signore è la Luce,3
C26-C,423,Servo per amore,21
C26-C,201,Frutto della nostra terra,11
C26-C,145,Cristo è risorto veramente,11
C26-C,134,Come fuoco vivo,10
C26-C,1891,Alleluia Cristo è risorto veramente,9
C26-C,4,Acclamate al Signore,9
C26-C,419,Segni del tuo amore,9
C26-C,361,Popoli tutti acclamate,7
C26-C,1478,Servire è regnare,7
C26-C,1665,Il nostro cuore offriamo a te,6
C26-C,1958,Resto con te,6
C26-C,500,Pane di vita nuova,6
C26-C,83,Benedici o Signore,5
C26-C,478,Verbum Panis,5
C26-C,1352,Abbracciami,5
C26-C,444,Sulla Tua parola (Pietro vai),5
C26-C,337,Ogni mia parola,4
C26-C,503,Lode al Nome Tuo,4
C26-C,1898,Chiamati per nome,4
C26-C,414,Se m’accogli,4
C26-C,1776,Osanna,4
C26-C,486,Vieni e seguimi,4
C26-C,5,Accogli i nostri doni,4
C26-C,136,Come Maria,4
C26-C,1613,Come un prodigio,4
C26-C,1700,Regina caeli,4
C26-C,185,Eccomi,3
C26-C,434,Sono qui a lodarti (luce del mondo),3
C26-C,126,Chi ci separerà,3
C26-C,42,Alto e Glorioso Dio,3
C26-C,1939,La mia Pasqua è il Signore,3
C26-C,371,Quale gioia (è star con Te),3
C26-C,1887,Esulta il cielo,3
C26-C,1662,Creati per te,3
C26-C,236,Il Signore è la mia salvezza,3
C26-C,1667,Cosa Offrirti,3
C26-C,1416,Ecco quel che abbiamo,3
C26-C,57,"Antica, eterna danza",3
C26-C,1884,Benedetto sei Tu Signore ,3
C26-C,1893,Canterò le meraviglie del Signor,3
C26-C,451,"Te, al centro del mio cuore",3
C26-C,200,Fratello Sole e Sorella Luna,3
C26-C,254,Io sarò con Te,3
C26-C,260,Jesus Christ you are my life,3
C26-C,152,Davanti a questo amore,3
C26-C,1379,Tutto è Possibile (Nuovi Orizzonti),3
C26-C,1756,Mi alma canta,3
C26-C,382,Resta qui con noi,3
C27-C,201,Frutto della nostra terra,18
C27-C,361,Popoli tutti acclamate,16
C27-C,234,Il Signore è il mio pastore,16
C27-C,136,Come Maria,15
C27-C,145,Cristo è risorto veramente,14
C27-C,4,Acclamate al Signore,10
C27-C,137,Come Tu mi vuoi,10
C27-C,5,Accogli i nostri doni,9
C27-C,1958,Resto con te,9
C27-C,419,Segni del tuo amore,8
C27-C,1891,Alleluia Cristo è risorto veramente,7
C27-C,1780,Vocazione,7
C27-C,423,Servo per amore,7
C27-C,434,Sono qui a lodarti (luce del mondo),6
C27-C,1681,Gesù mio buon pastore,6
C27-C,1815,Cantate inni a Dio,6
C27-C,451,"Te, al centro del mio cuore",6
C27-C,443,Su ali d’aquila,6
C27-C,134,Come fuoco vivo,6
C27-C,1898,Chiamati per nome,5
C27-C,1545,Acclamate al Signore,5
C27-C,150,Dall’aurora al tramonto,5
C27-C,1662,Creati per te,5
C27-C,217,Grandi cose,5
C27-C,1667,Cosa Offrirti,5
C27-C,57,"Antica, eterna danza",5
C27-C,1700,Regina caeli,5
C27-C,117,Cantiamo Te,4
C27-C,337,Ogni mia parola,4
C27-C,2015,Chiesa di Dio,4
C27-C,414,Se m’accogli,4
C27-C,1884,Benedetto sei Tu Signore ,4
C27-C,83,Benedici o Signore,4
C27-C,394,Santa Maria del cammino,4
C27-C,1629,Ci inviti alla tua festa,3
C27-C,2092,Risuscitò,3
C27-C,321,Noi canteremo gloria a Te,3
C27-C,486,Vieni e seguimi,3
C27-C,1416,Ecco quel che abbiamo,3
C27-C,376,Questo è il mio comandamento,3
C27-C,297,Magnificat ’86,3
C27-C,200,Fratello Sole e Sorella Luna,3
C27-C,478,Verbum Panis,3
C27-C,378,Re di gloria,3
C27-C,1379,Tutto è Possibile (Nuovi Orizzonti),3
